groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
o,13.313,space,9.386,u,1.478,0,0,0,72,1,ci73,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,1.05,0,1,1,101,1,ci102,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,1.731,0,2,2,11,1,ci12,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_481688_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,2.823,0,3,3,60,1,ci61,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_499872_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,1.698,0,4,4,93,1,ci94,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_758732_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,0.964,0,5,5,52,1,ci53,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_247453_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,1.244,0,6,6,106,1,ci107,conservative,outgroup,group,cis/group level cis/base_group_conservativeOutgroup_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,0.844,0,7,7,86,1,ci87,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,0.936,0,8,8,54,1,ci55,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_293475_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,1.085,0,9,9,78,1,ci79,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_222143_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,2.378,0,10,10,43,1,ci44,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_746324_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,0.978,0,11,11,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,0.847,0,12,12,57,1,ci58,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_457349_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,0.82,0,13,13,83,1,ci84,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_383356_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,1.051,0,14,14,65,1,ci66,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_644305_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,1.332,0,15,15,20,1,ci21,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_746809_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,1.313,0,16,16,94,1,ci95,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,1.024,0,17,17,4,1,ci05,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,1.211,0,18,18,88,1,ci89,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,0.94,0,19,19,56,1,ci57,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_312500_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,1.15,0,20,20,48,1,ci49,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,1.348,0,21,21,66,1,ci67,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,1.276,0,22,22,26,1,ci27,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_120204_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,0.866,0,23,23,46,1,ci47,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_899909_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,0.829,0,24,24,28,1,ci29,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_258288_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,0.986,0,25,25,59,1,ci60,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,1.046,0,26,26,40,1,ci41,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_656110_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,o,0.804,0,27,27,63,1,ci64,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
,,,,u,0.768,0,28,28,75,1,ci76,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,5dd9a876ade46292e4ed97d5,2022-06-14_13h20.01.323,group_task,2020.2.10,Win32,60
