groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
o,4.579,space,11.093,o,2.024,0,0,0,89,1,ci90,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,u,0.838,0,1,1,5,1,ci06,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_244753_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,o,0.39,0,2,2,16,1,ci17,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,u,0.268,0,3,3,98,1,ci99,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,o,0.13,0,4,4,107,1,ci108,liberal,ingroup,group,cis/group level cis/base_group_liberalIngroup_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,u,0.065,0,5,5,36,1,ci37,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_559539_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,o,0.082,0,6,6,27,1,ci28,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_184974_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,u,0.08,0,7,7,106,1,ci107,conservative,outgroup,group,cis/group level cis/base_group_conservativeOutgroup_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,o,0.056,0,8,8,88,1,ci89,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,u,0.086,0,9,9,91,1,ci92,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_601743_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,o,0.065,0,10,10,64,1,ci65,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_627839_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,u,0.082,0,11,11,0,1,ci01,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,o,0.048,0,12,12,13,1,ci14,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_505940_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,u,0.083,0,13,13,29,1,ci30,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_270729_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,o,0.064,0,14,14,100,1,ci101,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,u,0.071,0,15,15,71,1,ci72,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_887954_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
,,,,o,0.083,0,16,16,104,1,ci105,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,test,2022-06-14_11h06.28.429,group_task,2020.2.10,MacIntel,60
