groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,6.229,space,4.678,o,1.863,0,0,0,48,1,ci49,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,o,0.82,0,1,1,40,1,ci41,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_656110_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,2.039,0,2,2,36,1,ci37,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_559539_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,2.485,0,3,3,38,1,ci39,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_612237_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,o,0.533,0,4,4,59,1,ci60,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,0.398,0,5,5,19,1,ci20,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_700600_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,0.482,0,6,6,85,1,ci86,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_462266_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,0.337,0,7,7,11,1,ci12,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_481688_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,o,0.248,0,8,8,37,1,ci38,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,0.257,0,9,9,26,1,ci27,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_120204_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,o,0.34,0,10,10,22,1,ci23,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_851879_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,o,0.376,0,11,11,34,1,ci35,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,0.216,0,12,12,108,1,ci109,liberal,outgroup,group,cis/group level cis/base_group_liberalOutgroup_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,0.316,0,13,13,62,1,ci63,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_574089_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,0.399,0,14,14,100,1,ci101,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,o,0.249,0,15,15,3,1,ci04,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_215299_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,0.206,0,16,16,104,1,ci105,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,u,0.303,0,17,17,17,1,ci18,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,o,0.221,0,18,18,15,1,ci16,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
,,,,o,0.298,0,19,19,52,1,ci53,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_247453_autoscaled.jpg,5484949efdf99b0379939cc6,2022-06-14_12h08.33.942,group_task,2020.2.10,Win32,60
