groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
o,4.9476,space,12.489,o,1.8835,0,0,0,70,1,ci71,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_856223_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,1.0241,0,1,1,11,1,ci12,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_481688_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.7968,0,2,2,38,1,ci39,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_612237_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,o,1.0781,0,3,3,10,1,ci11,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_470750_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,o,0.8877,0,4,4,18,1,ci19,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_691399_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,o,1.0123,0,5,5,73,1,ci74,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,o,1.4035,0,6,6,71,1,ci72,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_887954_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,1.2743,0,7,7,95,1,ci96,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_809176_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.731,0,8,8,98,1,ci99,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,o,0.9029,0,9,9,33,1,ci34,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_394668_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.7636,0,10,10,43,1,ci44,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_746324_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,1.0833,0,11,11,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,o,0.951,0,12,12,63,1,ci64,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,1.2037,0,13,13,5,1,ci06,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_244753_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.6726,0,14,14,6,1,ci07,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.6938,0,15,15,103,1,ci104,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_977450_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,o,0.5627,0,16,16,107,1,ci108,liberal,ingroup,group,cis/group level cis/base_group_liberalIngroup_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,1.3357,0,17,17,59,1,ci60,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.9667,0,18,18,25,1,ci26,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,1.0222,0,19,19,32,1,ci33,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_362980_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.8042,0,20,20,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.6282,0,21,21,72,1,ci73,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,o,0.6083,0,22,22,16,1,ci17,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.7074,0,23,23,23,1,ci24,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_920301_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.7355,0,24,24,69,1,ci70,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.9303,0,25,25,77,1,ci78,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_202477_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.8375,0,26,26,42,1,ci43,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_735257_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,o,1.5114,0,27,27,26,1,ci27,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_120204_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.5576,0,28,28,86,1,ci87,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.4909,0,29,29,58,1,ci59,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_458729_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,u,0.8171,0,30,30,4,1,ci05,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
,,,,o,0.6859,0,31,31,24,1,ci25,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,5f3fe8213fef9609d0a19426,2022-06-14_12h10.18.611,group_task,2020.2.10,Win32,60
