groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,6.2819,space,14.301,o,4.5595,0,0,0,84,1,ci85,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_402893_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.991,0,1,1,107,1,ci108,liberal,ingroup,group,cis/group level cis/base_group_liberalIngroup_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,1.348,0,2,2,5,1,ci06,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_244753_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,1.7781,0,3,3,85,1,ci86,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_462266_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.8793,0,4,4,99,1,ci100,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_913688_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,1.5028,0,5,5,78,1,ci79,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_222143_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,2.116,0,6,6,53,1,ci54,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.4229,0,7,7,14,1,ci15,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_509033_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.6293,0,8,8,32,1,ci33,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_362980_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.7082,0,9,9,42,1,ci43,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_735257_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.2468,0,10,10,7,1,ci08,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.6572,0,11,11,60,1,ci61,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_499872_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,2.6407,0,12,12,44,1,ci45,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_844015_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.1671,0,13,13,18,1,ci19,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_691399_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.7881,0,14,14,9,1,ci10,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_435390_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,2.0398,0,15,15,0,1,ci01,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.4127,0,16,16,65,1,ci66,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_644305_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,1.2183,0,17,17,63,1,ci64,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,1.7343,0,18,18,81,1,ci82,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_347579_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,2.8109,0,19,19,73,1,ci74,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.1127,0,20,20,102,1,ci103,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_930308_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,2.2464,0,21,21,72,1,ci73,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.2325,0,22,22,79,1,ci80,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_316191_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.673,0,23,23,97,1,ci98,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.4372,0,24,24,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.4064,0,25,25,26,1,ci27,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_120204_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,1.3127,0,26,26,80,1,ci81,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_318528_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.5074,0,27,27,3,1,ci04,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_215299_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,0.964,0,28,28,104,1,ci105,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,0.9392,0,29,29,96,1,ci97,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_823586_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,0.7999,0,30,30,16,1,ci17,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,0.9126,0,31,31,20,1,ci21,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_746809_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,0.7469,0,32,32,51,1,ci52,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,1.0476,0,33,33,106,1,ci107,conservative,outgroup,group,cis/group level cis/base_group_conservativeOutgroup_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.8534,0,34,34,27,1,ci28,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_184974_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.2525,0,35,35,48,1,ci49,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,o,1.4528,0,36,36,39,1,ci40,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_643489_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
,,,,u,2.8231,0,37,37,94,1,ci95,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,5badcd276322c5000157c196,2022-06-14_13h27.35.517,group_task,2020.2.10,Win32,60
