groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,10.486,space,7.876,u,10.547,0,0,0,86,1,ci87,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.744,0,1,1,107,1,ci108,liberal,ingroup,group,cis/group level cis/base_group_liberalIngroup_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,3.341,0,2,2,48,1,ci49,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.627,0,3,3,29,1,ci30,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_270729_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,0.98,0,4,4,108,1,ci109,liberal,outgroup,group,cis/group level cis/base_group_liberalOutgroup_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,1.998,0,5,5,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,1.015,0,6,6,101,1,ci102,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,1.016,0,7,7,80,1,ci81,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_318528_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,0.982,0,8,8,28,1,ci29,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_258288_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,1.414,0,9,9,70,1,ci71,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_856223_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.711,0,10,10,15,1,ci16,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.945,0,11,11,85,1,ci86,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_462266_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,4.331,0,12,12,30,1,ci31,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_296889_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,0.815,0,13,13,79,1,ci80,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_316191_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,1.183,0,14,14,10,1,ci11,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_470750_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.878,0,15,15,68,1,ci69,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_806540_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,1.095,0,16,16,63,1,ci64,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,1.211,0,17,17,32,1,ci33,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_362980_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.714,0,18,18,57,1,ci58,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_457349_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.68,0,19,19,52,1,ci53,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_247453_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,4.176,0,20,20,74,1,ci75,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_962973_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,1.796,0,21,21,44,1,ci45,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_844015_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,1.74,0,22,22,94,1,ci95,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,0.716,0,23,23,93,1,ci94,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_758732_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,1.894,0,24,24,69,1,ci70,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,1.835,0,25,25,90,1,ci91,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,1.828,0,26,26,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,1.481,0,27,27,59,1,ci60,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,2.231,0,28,28,49,1,ci50,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_914661_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.696,0,29,29,53,1,ci54,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,2.727,0,30,30,99,1,ci100,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_913688_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.644,0,31,31,81,1,ci82,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_347579_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,u,0.98,0,32,32,76,1,ci77,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_135744_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.962,0,33,33,35,1,ci36,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,1.38,0,34,34,4,1,ci05,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
,,,,o,0.662,0,35,35,7,1,ci08,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,60ff14c9987163faf9bf15fa,2022-06-14_13h23.53.887,group_task,2020.2.10,MacIntel,60
