groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
o,3.0986,space,4.7597,u,1.9553,0,0,0,33,1,ci34,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_394668_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,0.8791,0,1,1,48,1,ci49,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,1.101,0,2,2,22,1,ci23,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_851879_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.3136,0,3,3,71,1,ci72,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_887954_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,2.0989,0,4,4,21,1,ci22,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,1.5557,0,5,5,65,1,ci66,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_644305_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.2884,0,6,6,60,1,ci61,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_499872_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.079,0,7,7,77,1,ci78,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_202477_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,0.9015,0,8,8,10,1,ci11,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_470750_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,0.8845,0,9,9,15,1,ci16,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,1.8327,0,10,10,104,1,ci105,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.3318,0,11,11,100,1,ci101,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,1.1371,0,12,12,12,1,ci13,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_495549_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.7104,0,13,13,0,1,ci01,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,1.3372,0,14,14,94,1,ci95,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,0.9103,0,15,15,16,1,ci17,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,2.2116,0,16,16,59,1,ci60,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.1639,0,17,17,62,1,ci63,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_574089_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,0.8429,0,18,18,61,1,ci62,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_537785_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.4258,0,19,19,98,1,ci99,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.2476,0,20,20,103,1,ci104,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_977450_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.861,0,21,21,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,1.7639,0,22,22,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,0.9139,0,23,23,89,1,ci90,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.1915,0,24,24,32,1,ci33,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_362980_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.147,0,25,25,8,1,ci09,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_420235_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,0.9755,0,26,26,13,1,ci14,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_505940_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,1.0565,0,27,27,90,1,ci91,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,0.76,0,28,28,75,1,ci76,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,0.9998,0,29,29,53,1,ci54,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,0.3608,0,30,30,107,1,ci108,liberal,ingroup,group,cis/group level cis/base_group_liberalIngroup_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,0.7036,0,31,31,50,1,ci51,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_938082_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,0.5745,0,32,32,3,1,ci04,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_215299_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,0.8078,0,33,33,17,1,ci18,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,0.4954,0,34,34,108,1,ci109,liberal,outgroup,group,cis/group level cis/base_group_liberalOutgroup_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,1.1769,0,35,35,86,1,ci87,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,o,0.8952,0,36,36,88,1,ci89,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
,,,,u,1.6404,0,37,37,45,1,ci46,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_882735_autoscaled.jpg,60fd14c394c70899a780a25f,2022-06-14_10h27.10.743,group_task,2020.2.10,MacIntel,60
