groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,31.3245,space,16.6577,u,1.2581,0,0,0,7,1,ci08,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,1.3097,0,1,1,61,1,ci62,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_537785_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,o,1.4603,0,2,2,51,1,ci52,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,o,1.5456,0,3,3,55,1,ci56,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_309610_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,0.9773,0,4,4,84,1,ci85,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_402893_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,2.2438,0,5,5,52,1,ci53,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_247453_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,0.8606,0,6,6,107,1,ci108,liberal,ingroup,group,cis/group level cis/base_group_liberalIngroup_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,o,0.8314,0,7,7,40,1,ci41,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_656110_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,0.7711,0,8,8,62,1,ci63,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_574089_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,1.3374,0,9,9,17,1,ci18,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,1.5965,0,10,10,101,1,ci102,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,1.3286,0,11,11,21,1,ci22,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,0.6099,0,12,12,45,1,ci46,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_882735_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,0.7828,0,13,13,65,1,ci66,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_644305_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,u,1.0946,0,14,14,60,1,ci61,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_499872_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,o,1.0622,0,15,15,54,1,ci55,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_293475_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,o,0.8138,0,16,16,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
,,,,o,1.2666,0,17,17,68,1,ci69,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_806540_autoscaled.jpg,5f338121e1ca2a19a97cd433,2022-06-14_13h17.02.230,group_task,2020.2.10,Win32,60
