groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,5.7316,space,5.7986,u,2.9369,0,0,0,45,1,ci46,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_882735_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,2.0392,0,1,1,83,1,ci84,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_383356_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,1.5935,0,2,2,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,2.3146,0,3,3,25,1,ci26,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,1.9595,0,4,4,15,1,ci16,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,0.8641,0,5,5,31,1,ci32,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,1.5811,0,6,6,2,1,ci03,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_196857_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,1.9773,0,7,7,35,1,ci36,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,1.0765,0,8,8,106,1,ci107,conservative,outgroup,group,cis/group level cis/base_group_conservativeOutgroup_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,0.9366,0,9,9,6,1,ci07,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,0.5867,0,10,10,87,1,ci88,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_506265_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,1.0345,0,11,11,0,1,ci01,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,0.937,0,12,12,96,1,ci97,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_823586_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,1.8453,0,13,13,74,1,ci75,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_962973_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,0.7424,0,14,14,46,1,ci47,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_899909_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,2.0338,0,15,15,56,1,ci57,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_312500_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,1.1291,0,16,16,99,1,ci100,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_913688_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,1.6179,0,17,17,75,1,ci76,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,0.7196,0,18,18,55,1,ci56,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_309610_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,2.2816,0,19,19,8,1,ci09,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_420235_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,0.9348,0,20,20,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,1.0103,0,21,21,104,1,ci105,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,0.7832,0,22,22,17,1,ci18,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,1.2968,0,23,23,64,1,ci65,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_627839_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,0.4196,0,24,24,73,1,ci74,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,0.651,0,25,25,40,1,ci41,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_656110_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,0.719,0,26,26,93,1,ci94,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_758732_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,0.5463,0,27,27,14,1,ci15,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_509033_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,1.0284,0,28,28,70,1,ci71,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_856223_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,0.5624,0,29,29,29,1,ci30,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_270729_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,u,0.8639,0,30,30,90,1,ci91,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
,,,,o,0.7952,0,31,31,91,1,ci92,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_601743_autoscaled.jpg,6123ffd66668fe39928e28b0,2022-06-14_10h18.18.401,group_task,2020.2.10,Win32,60
