groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,8.7264,space,7.5994,u,5.531,0,0,0,92,1,ci93,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_691475_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,1.8917,0,1,1,67,1,ci68,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_662846_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,3.2965,0,2,2,38,1,ci39,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_612237_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.6808,0,3,3,85,1,ci86,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_462266_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,3.1057,0,4,4,94,1,ci95,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.2418,0,5,5,46,1,ci47,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_899909_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,1.1673,0,6,6,24,1,ci25,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,1.0378,0,7,7,105,1,ci106,conservative,ingroup,group,cis/group level cis/base_group_conservativeIngroup_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,3.2135,0,8,8,48,1,ci49,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.9642,0,9,9,1,1,ci02,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_187033_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,0.9832,0,10,10,51,1,ci52,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,1.0735,0,11,11,7,1,ci08,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,1.5234,0,12,12,59,1,ci60,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,2.1075,0,13,13,69,1,ci70,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.2451,0,14,14,22,1,ci23,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_851879_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,0.9891,0,15,15,15,1,ci16,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.3706,0,16,16,52,1,ci53,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_247453_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.2795,0,17,17,88,1,ci89,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,1.4553,0,18,18,71,1,ci72,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_887954_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.487,0,19,19,108,1,ci109,liberal,outgroup,group,cis/group level cis/base_group_liberalOutgroup_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.1345,0,20,20,98,1,ci99,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,0.9826,0,21,21,21,1,ci22,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.007,0,22,22,41,1,ci42,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_706497_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.2539,0,23,23,27,1,ci28,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_184974_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.009,0,24,24,11,1,ci12,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_481688_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,1.831,0,25,25,95,1,ci96,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_809176_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,0.8501,0,26,26,100,1,ci101,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,1.7306,0,27,27,53,1,ci54,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,0.6128,0,28,28,91,1,ci92,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_601743_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,0.6574,0,29,29,14,1,ci15,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_509033_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,2.0677,0,30,30,62,1,ci63,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_574089_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,u,1.3042,0,31,31,72,1,ci73,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,1.3148,0,32,32,66,1,ci67,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,0.7146,0,33,33,5,1,ci06,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_244753_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
,,,,o,0.722,0,34,34,44,1,ci45,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_844015_autoscaled.jpg,5ebef33979146d2b2510b642,2022-06-14_10h08.53.056,group_task,2020.2.10,Win32,60
