groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,8.00524,space,6.16013,o,2.377375,0,0,0,13,1,ci14,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_505940_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,1.43105,0,1,1,26,1,ci27,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_120204_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,1.420465,0,2,2,55,1,ci56,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_309610_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,2.139655,0,3,3,105,1,ci106,conservative,ingroup,group,cis/group level cis/base_group_conservativeIngroup_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,1.143465,0,4,4,86,1,ci87,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,0.99122,0,5,5,70,1,ci71,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_856223_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,1.18204,0,6,6,14,1,ci15,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_509033_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,1.03526,0,7,7,90,1,ci91,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,0.98218,0,8,8,66,1,ci67,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,0.8941,0,9,9,0,1,ci01,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,0.86586,0,10,10,12,1,ci13,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_495549_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,0.77169,0,11,11,68,1,ci69,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_806540_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,2.08551,0,12,12,6,1,ci07,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,2.04287,0,13,13,97,1,ci98,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,0.83933,0,14,14,1,1,ci02,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_187033_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,0.77448,0,15,15,24,1,ci25,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,0.944765,0,16,16,2,1,ci03,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_196857_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,0.95112,0,17,17,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,0.89552,0,18,18,102,1,ci103,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_930308_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,1.13467,0,19,19,30,1,ci31,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_296889_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,u,0.782735,0,20,20,80,1,ci81,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_318528_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,0.877015,0,21,21,73,1,ci74,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,0.75979,0,22,22,34,1,ci35,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,1.011605,0,23,23,39,1,ci40,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_643489_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
,,,,o,0.83457,0,24,24,9,1,ci10,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_435390_autoscaled.jpg,55b42b7cfdf99b5244217cf4,2022-06-14_13h37.02.374,group_task,2020.2.10,Linux armv7l,60
