groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,13.2225,space,31.8261,u,4.2894,0,0,0,69,1,ci70,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,2.8011,0,1,1,102,1,ci103,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_930308_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,1.0894,0,2,2,37,1,ci38,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,1.0837,0,3,3,54,1,ci55,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_293475_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,1.1817,0,4,4,36,1,ci37,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_559539_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.8683,0,5,5,15,1,ci16,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,1.1134,0,6,6,97,1,ci98,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,4.8744,0,7,7,27,1,ci28,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_184974_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.8497,0,8,8,87,1,ci88,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_506265_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.8704,0,9,9,44,1,ci45,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_844015_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,1.771,0,10,10,89,1,ci90,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,2.0499,0,11,11,73,1,ci74,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,1.2527,0,12,12,77,1,ci78,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_202477_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,1.2002,0,13,13,51,1,ci52,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,1.0152,0,14,14,86,1,ci87,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.9884,0,15,15,95,1,ci96,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_809176_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.9149,0,16,16,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.9817,0,17,17,21,1,ci22,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.8837,0,18,18,59,1,ci60,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.9446,0,19,19,49,1,ci50,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_914661_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.936,0,20,20,30,1,ci31,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_296889_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.8966,0,21,21,94,1,ci95,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,1.0191,0,22,22,10,1,ci11,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_470750_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.9778,0,23,23,92,1,ci93,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_691475_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.9758,0,24,24,9,1,ci10,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_435390_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,1.0396,0,25,25,101,1,ci102,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.9795,0,26,26,34,1,ci35,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.9214,0,27,27,66,1,ci67,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.9802,0,28,28,72,1,ci73,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.9801,0,29,29,41,1,ci42,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_706497_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.9385,0,30,30,43,1,ci44,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_746324_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.94,0,31,31,42,1,ci43,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_735257_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.9719,0,32,32,4,1,ci05,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,1.0047,0,33,33,8,1,ci09,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_420235_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.9711,0,34,34,75,1,ci76,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.9376,0,35,35,91,1,ci92,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_601743_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,1.0112,0,36,36,33,1,ci34,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_394668_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,u,0.9203,0,37,37,25,1,ci26,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.8993,0,38,38,90,1,ci91,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,1.0058,0,39,39,17,1,ci18,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
,,,,o,0.9807,0,40,40,93,1,ci94,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_758732_autoscaled.jpg,6155bb7bd61da3e93bc842e8,2022-06-14_12h27.36.599,group_task,2020.2.10,Win32,60
