groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,8.053,space,4.906,o,2.021,0,0,0,49,1,ci50,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_914661_autoscaled.jpg,60ff2ae764a49b87b85a9786,2022-06-14_13h17.31.230,group_task,2020.2.10,Win32,60
,,,,o,1.246,0,1,1,75,1,ci76,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,60ff2ae764a49b87b85a9786,2022-06-14_13h17.31.230,group_task,2020.2.10,Win32,60
,,,,o,1.149,0,2,2,0,1,ci01,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,60ff2ae764a49b87b85a9786,2022-06-14_13h17.31.230,group_task,2020.2.10,Win32,60
,,,,o,1.28,0,3,3,37,1,ci38,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,60ff2ae764a49b87b85a9786,2022-06-14_13h17.31.230,group_task,2020.2.10,Win32,60
,,,,o,1.282,0,4,4,98,1,ci99,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,60ff2ae764a49b87b85a9786,2022-06-14_13h17.31.230,group_task,2020.2.10,Win32,60
,,,,o,1.338,0,5,5,64,1,ci65,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_627839_autoscaled.jpg,60ff2ae764a49b87b85a9786,2022-06-14_13h17.31.230,group_task,2020.2.10,Win32,60
,,,,o,1.617,0,6,6,43,1,ci44,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_746324_autoscaled.jpg,60ff2ae764a49b87b85a9786,2022-06-14_13h17.31.230,group_task,2020.2.10,Win32,60
,,,,o,1.296,0,7,7,7,1,ci08,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,60ff2ae764a49b87b85a9786,2022-06-14_13h17.31.230,group_task,2020.2.10,Win32,60
,,,,o,1.212,0,8,8,3,1,ci04,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_215299_autoscaled.jpg,60ff2ae764a49b87b85a9786,2022-06-14_13h17.31.230,group_task,2020.2.10,Win32,60
,,,,u,1.351,0,9,9,69,1,ci70,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,60ff2ae764a49b87b85a9786,2022-06-14_13h17.31.230,group_task,2020.2.10,Win32,60
