groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,4.5573,space,6.4144,o,3.0126,0,0,0,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,o,2.0262,0,1,1,20,1,ci21,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_746809_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,u,1.5953,0,2,2,91,1,ci92,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_601743_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,u,1.0922,0,3,3,4,1,ci05,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,o,1.6106,0,4,4,35,1,ci36,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,u,1.3136,0,5,5,108,1,ci109,liberal,outgroup,group,cis/group level cis/base_group_liberalOutgroup_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,o,1.1599,0,6,6,94,1,ci95,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,o,1.1125,0,7,7,85,1,ci86,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_462266_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,u,0.8787,0,8,8,72,1,ci73,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,o,0.995,0,9,9,13,1,ci14,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_505940_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,o,2.093,0,10,10,62,1,ci63,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_574089_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,u,0.8607,0,11,11,5,1,ci06,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_244753_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,u,0.8751,0,12,12,10,1,ci11,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_470750_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,o,1.0116,0,13,13,60,1,ci61,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_499872_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,u,0.746,0,14,14,80,1,ci81,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_318528_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,u,0.86,0,15,15,97,1,ci98,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
,,,,o,0.8613,0,16,16,32,1,ci33,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_362980_autoscaled.jpg,6112c77c4cb58daede378463,2022-06-14_12h32.15.190,group_task,2020.2.10,MacIntel,60
