groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,4.5223,space,6.0853,o,2.1446,0,0,0,106,1,ci107,conservative,outgroup,group,cis/group level cis/base_group_conservativeOutgroup_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.3971,0,1,1,104,1,ci105,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,2.1956,0,2,2,49,1,ci50,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_914661_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,1.9159,0,3,3,1,1,ci02,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_187033_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,2.0762,0,4,4,87,1,ci88,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_506265_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,2.9428,0,5,5,94,1,ci95,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,1.027,0,6,6,97,1,ci98,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,0.9719,0,7,7,27,1,ci28,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_184974_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.6272,0,8,8,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.5356,0,9,9,103,1,ci104,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_977450_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.9132,0,10,10,100,1,ci101,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,1.9956,0,11,11,45,1,ci46,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_882735_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,0.9407,0,12,12,68,1,ci69,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_806540_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,0.9908,0,13,13,7,1,ci08,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,0.8558,0,14,14,20,1,ci21,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_746809_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,2.3964,0,15,15,90,1,ci91,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,0.9539,0,16,16,79,1,ci80,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_316191_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,2.043,0,17,17,33,1,ci34,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_394668_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.9081,0,18,18,86,1,ci87,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,1.091,0,19,19,35,1,ci36,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,4.3416,0,20,20,91,1,ci92,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_601743_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.1629,0,21,21,37,1,ci38,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,1.106,0,22,22,53,1,ci54,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,2.0205,0,23,23,72,1,ci73,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,0.9889,0,24,24,31,1,ci32,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.4497,0,25,25,55,1,ci56,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_309610_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,2.3107,0,26,26,101,1,ci102,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,2.2529,0,27,27,44,1,ci45,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_844015_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.3816,0,28,28,22,1,ci23,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_851879_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,1.7381,0,29,29,78,1,ci79,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_222143_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,0.9509,0,30,30,29,1,ci30,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_270729_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.5335,0,31,31,89,1,ci90,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.2771,0,32,32,95,1,ci96,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_809176_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.5298,0,33,33,15,1,ci16,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,1.5937,0,34,34,5,1,ci06,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_244753_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.8515,0,35,35,6,1,ci07,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.2194,0,36,36,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,1.3155,0,37,37,77,1,ci78,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_202477_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,1.5033,0,38,38,105,1,ci106,conservative,ingroup,group,cis/group level cis/base_group_conservativeIngroup_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.141,0,39,39,76,1,ci77,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_135744_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,1.0799,0,40,40,56,1,ci57,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_312500_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,2.0758,0,41,41,32,1,ci33,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_362980_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.9063,0,42,42,9,1,ci10,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_435390_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,u,0.8725,0,43,43,61,1,ci62,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_537785_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.1736,0,44,44,66,1,ci67,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,1.179,0,45,45,38,1,ci39,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_612237_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
,,,,o,2.0211,0,46,46,25,1,ci26,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,5d85150104ad7f00180935d1,2022-06-14_13h32.27.685,group_task,2020.2.10,Win32,60
