groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
o,7.871,space,7.151,u,3.396,0,0,0,14,1,ci15,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_509033_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
,,,,u,1.236,0,1,1,73,1,ci74,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
,,,,o,1.178,0,2,2,17,1,ci18,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
,,,,o,1.048,0,3,3,74,1,ci75,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_962973_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
,,,,u,1.161,0,4,4,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
,,,,o,0.927,0,5,5,48,1,ci49,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
,,,,u,0.747,0,6,6,34,1,ci35,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
,,,,o,0.796,0,7,7,37,1,ci38,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
,,,,o,0.777,0,8,8,15,1,ci16,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
,,,,u,0.511,0,9,9,88,1,ci89,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
,,,,u,0.415,0,10,10,89,1,ci90,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,60fedde71f1c55c2ce083725,2022-06-14_11h56.10.896,group_task,2020.2.10,MacIntel,60
