groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,4.6715,space,5.4475,u,2.497,0,0,0,23,1,ci24,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_920301_autoscaled.jpg,60fce0bd5fee780f1623b6c0,2022-06-14_13h20.29.139,group_task,2020.2.10,Win32,60
,,,,o,1.2526,0,1,1,21,1,ci22,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,60fce0bd5fee780f1623b6c0,2022-06-14_13h20.29.139,group_task,2020.2.10,Win32,60
,,,,o,1.1054,0,2,2,57,1,ci58,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_457349_autoscaled.jpg,60fce0bd5fee780f1623b6c0,2022-06-14_13h20.29.139,group_task,2020.2.10,Win32,60
,,,,o,0.6921,0,3,3,80,1,ci81,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_318528_autoscaled.jpg,60fce0bd5fee780f1623b6c0,2022-06-14_13h20.29.139,group_task,2020.2.10,Win32,60
,,,,u,0.6581,0,4,4,104,1,ci105,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,60fce0bd5fee780f1623b6c0,2022-06-14_13h20.29.139,group_task,2020.2.10,Win32,60
,,,,o,1.1804,0,5,5,76,1,ci77,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_135744_autoscaled.jpg,60fce0bd5fee780f1623b6c0,2022-06-14_13h20.29.139,group_task,2020.2.10,Win32,60
,,,,u,0.8104,0,6,6,79,1,ci80,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_316191_autoscaled.jpg,60fce0bd5fee780f1623b6c0,2022-06-14_13h20.29.139,group_task,2020.2.10,Win32,60
,,,,u,0.9787,0,7,7,4,1,ci05,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,60fce0bd5fee780f1623b6c0,2022-06-14_13h20.29.139,group_task,2020.2.10,Win32,60
,,,,o,0.6988,0,8,8,106,1,ci107,conservative,outgroup,group,cis/group level cis/base_group_conservativeOutgroup_autoscaled.jpg,60fce0bd5fee780f1623b6c0,2022-06-14_13h20.29.139,group_task,2020.2.10,Win32,60
,,,,u,0.5985,0,9,9,64,1,ci65,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_627839_autoscaled.jpg,60fce0bd5fee780f1623b6c0,2022-06-14_13h20.29.139,group_task,2020.2.10,Win32,60
