groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
o,4.464,space,4.063,o,3.169,0,0,0,93,1,ci94,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_758732_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,4.047,0,1,1,6,1,ci07,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,1.194,0,2,2,89,1,ci90,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,0.649,0,3,3,98,1,ci99,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,0.795,0,4,4,16,1,ci17,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.835,0,5,5,107,1,ci108,liberal,ingroup,group,cis/group level cis/base_group_liberalIngroup_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,1.189,0,6,6,105,1,ci106,conservative,ingroup,group,cis/group level cis/base_group_conservativeIngroup_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.571,0,7,7,68,1,ci69,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_806540_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,0.625,0,8,8,63,1,ci64,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.466,0,9,9,78,1,ci79,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_222143_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.471,0,10,10,74,1,ci75,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_962973_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,0.415,0,11,11,58,1,ci59,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_458729_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.378,0,12,12,25,1,ci26,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,0.328,0,13,13,66,1,ci67,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.394,0,14,14,87,1,ci88,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_506265_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,1.163,0,15,15,57,1,ci58,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_457349_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.373,0,16,16,60,1,ci61,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_499872_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.649,0,17,17,20,1,ci21,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_746809_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,0.555,0,18,18,100,1,ci101,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.364,0,19,19,80,1,ci81,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_318528_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,0.443,0,20,20,59,1,ci60,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.412,0,21,21,10,1,ci11,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_470750_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,0.447,0,22,22,18,1,ci19,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_691399_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.38,0,23,23,36,1,ci37,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_559539_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,u,0.43,0,24,24,90,1,ci91,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
,,,,o,0.453,0,25,25,45,1,ci46,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_882735_autoscaled.jpg,5e5bf32829348a3cb01ffaa1,2022-06-14_10h08.30.275,group_task,2020.2.10,MacIntel,60
