groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
o,10.845,space,12.674,o,1.592,0,0,0,21,1,ci22,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,o,1.384,0,1,1,66,1,ci67,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,u,1.197,0,2,2,107,1,ci108,liberal,ingroup,group,cis/group level cis/base_group_liberalIngroup_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,u,1.864,0,3,3,8,1,ci09,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_420235_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,o,1.237,0,4,4,97,1,ci98,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,o,0.866,0,5,5,12,1,ci13,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_495549_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,u,1.808,0,6,6,94,1,ci95,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,u,1.603,0,7,7,101,1,ci102,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,o,0.914,0,8,8,48,1,ci49,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,o,1.03,0,9,9,27,1,ci28,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_184974_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,u,0.88,0,10,10,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,u,2.698,0,11,11,90,1,ci91,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,o,1.013,0,12,12,44,1,ci45,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_844015_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,o,1.563,0,13,13,18,1,ci19,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_691399_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
,,,,o,1.966,0,14,14,36,1,ci37,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_559539_autoscaled.jpg,559e82dffdf99b7a9a124180,2022-06-14_10h30.25.867,group_task,2020.2.10,Win32,60
