groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
o,15.8922,space,16.1043,u,1.9053,0,0,0,29,1,ci30,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_270729_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,0.9523,0,1,1,36,1,ci37,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_559539_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,1.1983,0,2,2,90,1,ci91,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,1.5843,0,3,3,3,1,ci04,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_215299_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,1.1211,0,4,4,33,1,ci34,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_394668_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,1.1342,0,5,5,96,1,ci97,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_823586_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,1.1992,0,6,6,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,6.7583,0,7,7,37,1,ci38,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,1.0751,0,8,8,71,1,ci72,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_887954_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,0.686,0,9,9,62,1,ci63,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_574089_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,2.2728,0,10,10,2,1,ci03,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_196857_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,0.9373,0,11,11,100,1,ci101,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,0.8273,0,12,12,53,1,ci54,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,8.2098,0,13,13,34,1,ci35,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,0.952,0,14,14,72,1,ci73,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,0.6358,0,15,15,97,1,ci98,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,0.7184,0,16,16,5,1,ci06,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_244753_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,5.8265,0,17,17,81,1,ci82,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_347579_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,1.6364,0,18,18,10,1,ci11,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_470750_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,0.8691,0,19,19,18,1,ci19,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_691399_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,0.8515,0,20,20,92,1,ci93,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_691475_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,0.8695,0,21,21,31,1,ci32,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,0.92,0,22,22,57,1,ci58,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_457349_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,o,10.2311,0,23,23,16,1,ci17,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,1.1517,0,24,24,46,1,ci47,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_899909_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
,,,,u,1.409,0,25,25,28,1,ci29,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_258288_autoscaled.jpg,5f285dc5b09b3715fa20a14c,2022-06-14_12h13.51.173,group_task,2020.2.10,Win32,60
