groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,6.4088,space,6.5856,o,2.3002,0,0,0,8,1,ci09,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_420235_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.4933,0,1,1,12,1,ci13,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_495549_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.9529,0,2,2,35,1,ci36,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.7708,0,3,3,85,1,ci86,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_462266_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,3.3048,0,4,4,20,1,ci21,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_746809_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.3243,0,5,5,73,1,ci74,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.0554,0,6,6,79,1,ci80,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_316191_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.1801,0,7,7,2,1,ci03,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_196857_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.3853,0,8,8,34,1,ci35,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,0.8568,0,9,9,66,1,ci67,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.5273,0,10,10,54,1,ci55,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_293475_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,2.8327,0,11,11,14,1,ci15,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_509033_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.9364,0,12,12,83,1,ci84,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_383356_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.2726,0,13,13,46,1,ci47,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_899909_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.1825,0,14,14,37,1,ci38,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.2271,0,15,15,23,1,ci24,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_920301_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.7986,0,16,16,89,1,ci90,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.5662,0,17,17,36,1,ci37,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_559539_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.2436,0,18,18,0,1,ci01,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.9858,0,19,19,59,1,ci60,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.3091,0,20,20,75,1,ci76,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.902,0,21,21,21,1,ci22,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.0361,0,22,22,97,1,ci98,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,0.9302,0,23,23,62,1,ci63,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_574089_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.6565,0,24,24,43,1,ci44,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_746324_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.402,0,25,25,41,1,ci42,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_706497_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.1686,0,26,26,24,1,ci25,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.999,0,27,27,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.0242,0,28,28,64,1,ci65,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_627839_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.9215,0,29,29,105,1,ci106,conservative,ingroup,group,cis/group level cis/base_group_conservativeIngroup_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.6188,0,30,30,98,1,ci99,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,3.9968,0,31,31,101,1,ci102,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,2.0891,0,32,32,53,1,ci54,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,2.5852,0,33,33,50,1,ci51,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_938082_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.8065,0,34,34,72,1,ci73,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.6218,0,35,35,7,1,ci08,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.8617,0,36,36,95,1,ci96,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_809176_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.8659,0,37,37,42,1,ci43,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_735257_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.859,0,38,38,69,1,ci70,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.476,0,39,39,82,1,ci83,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.4834,0,40,40,86,1,ci87,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.4867,0,41,41,70,1,ci71,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_856223_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.7696,0,42,42,49,1,ci50,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_914661_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.876,0,43,43,1,1,ci02,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_187033_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.6618,0,44,44,30,1,ci31,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_296889_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.6034,0,45,45,63,1,ci64,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.3483,0,46,46,55,1,ci56,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_309610_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,2.4703,0,47,47,16,1,ci17,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.5826,0,48,48,31,1,ci32,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.4293,0,49,49,74,1,ci75,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_962973_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.7351,0,50,50,51,1,ci52,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.2241,0,51,51,10,1,ci11,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_470750_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.7782,0,52,52,4,1,ci05,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.0384,0,53,53,94,1,ci95,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.7816,0,54,54,102,1,ci103,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_930308_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,0.9572,0,55,55,39,1,ci40,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_643489_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,o,1.0918,0,56,56,96,1,ci97,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_823586_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.2907,0,57,57,13,1,ci14,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_505940_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,2.5126,0,58,58,17,1,ci18,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
,,,,u,1.1748,0,59,59,103,1,ci104,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_977450_autoscaled.jpg,628509244930455cbb7cfd4c,2022-06-14_12h09.19.571,group_task,2020.2.10,Win32,60
