groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,4.5556,space,3.1166,u,4.7932,0,0,0,76,1,ci77,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_135744_autoscaled.jpg,5ddecf14d3ac2affdc8df54c,2022-06-14_13h22.28.955,group_task,2020.2.10,Win32,60
,,,,u,1.7813,0,1,1,54,1,ci55,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_293475_autoscaled.jpg,5ddecf14d3ac2affdc8df54c,2022-06-14_13h22.28.955,group_task,2020.2.10,Win32,60
,,,,u,0.8339,0,2,2,33,1,ci34,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_394668_autoscaled.jpg,5ddecf14d3ac2affdc8df54c,2022-06-14_13h22.28.955,group_task,2020.2.10,Win32,60
,,,,o,0.8172,0,3,3,1,1,ci02,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_187033_autoscaled.jpg,5ddecf14d3ac2affdc8df54c,2022-06-14_13h22.28.955,group_task,2020.2.10,Win32,60
,,,,u,0.9606,0,4,4,43,1,ci44,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_746324_autoscaled.jpg,5ddecf14d3ac2affdc8df54c,2022-06-14_13h22.28.955,group_task,2020.2.10,Win32,60
,,,,o,0.5527,0,5,5,14,1,ci15,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_509033_autoscaled.jpg,5ddecf14d3ac2affdc8df54c,2022-06-14_13h22.28.955,group_task,2020.2.10,Win32,60
,,,,u,0.7337,0,6,6,89,1,ci90,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,5ddecf14d3ac2affdc8df54c,2022-06-14_13h22.28.955,group_task,2020.2.10,Win32,60
,,,,o,0.4501,0,7,7,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,5ddecf14d3ac2affdc8df54c,2022-06-14_13h22.28.955,group_task,2020.2.10,Win32,60
,,,,o,2.3661,0,8,8,90,1,ci91,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,5ddecf14d3ac2affdc8df54c,2022-06-14_13h22.28.955,group_task,2020.2.10,Win32,60
,,,,u,1.007,0,9,9,18,1,ci19,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_691399_autoscaled.jpg,5ddecf14d3ac2affdc8df54c,2022-06-14_13h22.28.955,group_task,2020.2.10,Win32,60
