groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
u,9.5261,space,12.1347,u,1.4,0,0,0,70,1,ci71,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_856223_autoscaled.jpg,5b47b4257356580001f34fc3,2022-06-14_11h52.52.719,group_task,2020.2.10,Win32,60
,,,,o,1.1394,0,1,1,9,1,ci10,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_435390_autoscaled.jpg,5b47b4257356580001f34fc3,2022-06-14_11h52.52.719,group_task,2020.2.10,Win32,60
,,,,o,1.1009,0,2,2,23,1,ci24,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_920301_autoscaled.jpg,5b47b4257356580001f34fc3,2022-06-14_11h52.52.719,group_task,2020.2.10,Win32,60
,,,,u,1.1176,0,3,3,53,1,ci54,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,5b47b4257356580001f34fc3,2022-06-14_11h52.52.719,group_task,2020.2.10,Win32,60
,,,,o,1.2866,0,4,4,102,1,ci103,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_930308_autoscaled.jpg,5b47b4257356580001f34fc3,2022-06-14_11h52.52.719,group_task,2020.2.10,Win32,60
,,,,u,1.0404,0,5,5,107,1,ci108,liberal,ingroup,group,cis/group level cis/base_group_liberalIngroup_autoscaled.jpg,5b47b4257356580001f34fc3,2022-06-14_11h52.52.719,group_task,2020.2.10,Win32,60
,,,,o,0.9815,0,6,6,47,1,ci48,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,5b47b4257356580001f34fc3,2022-06-14_11h52.52.719,group_task,2020.2.10,Win32,60
,,,,o,0.9285,0,7,7,84,1,ci85,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_402893_autoscaled.jpg,5b47b4257356580001f34fc3,2022-06-14_11h52.52.719,group_task,2020.2.10,Win32,60
,,,,o,1.2407,0,8,8,62,1,ci63,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_574089_autoscaled.jpg,5b47b4257356580001f34fc3,2022-06-14_11h52.52.719,group_task,2020.2.10,Win32,60
,,,,o,1.0963,0,9,9,60,1,ci61,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_499872_autoscaled.jpg,5b47b4257356580001f34fc3,2022-06-14_11h52.52.719,group_task,2020.2.10,Win32,60
