groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
o,3.9191,space,7.4817,o,7.4001,0,0,0,89,1,ci90,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,62a798d786fb6f14c3891cb9,2022-06-14_11h50.38.257,group_task,2020.2.10,MacIntel,60
,,,,u,3.2049,0,1,1,72,1,ci73,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,62a798d786fb6f14c3891cb9,2022-06-14_11h50.38.257,group_task,2020.2.10,MacIntel,60
,,,,u,1.9124,0,2,2,0,1,ci01,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,62a798d786fb6f14c3891cb9,2022-06-14_11h50.38.257,group_task,2020.2.10,MacIntel,60
,,,,o,2.2454,0,3,3,25,1,ci26,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,62a798d786fb6f14c3891cb9,2022-06-14_11h50.38.257,group_task,2020.2.10,MacIntel,60
,,,,u,1.3241,0,4,4,15,1,ci16,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,62a798d786fb6f14c3891cb9,2022-06-14_11h50.38.257,group_task,2020.2.10,MacIntel,60
,,,,u,2.101,0,5,5,35,1,ci36,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,62a798d786fb6f14c3891cb9,2022-06-14_11h50.38.257,group_task,2020.2.10,MacIntel,60
,,,,u,1.3688,0,6,6,74,1,ci75,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_962973_autoscaled.jpg,62a798d786fb6f14c3891cb9,2022-06-14_11h50.38.257,group_task,2020.2.10,MacIntel,60
,,,,o,1.2607,0,7,7,23,1,ci24,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_920301_autoscaled.jpg,62a798d786fb6f14c3891cb9,2022-06-14_11h50.38.257,group_task,2020.2.10,MacIntel,60
,,,,o,0.8415,0,8,8,46,1,ci47,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_899909_autoscaled.jpg,62a798d786fb6f14c3891cb9,2022-06-14_11h50.38.257,group_task,2020.2.10,MacIntel,60
,,,,o,1.0265,0,9,9,59,1,ci60,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,62a798d786fb6f14c3891cb9,2022-06-14_11h50.38.257,group_task,2020.2.10,MacIntel,60
