groupKey.keys,groupKey.rt,taskBegin.keys,taskBegin.rt,groupCat.keys,groupCat.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimID,participantPol,ciGroup,ciType,imgSrc,ProlificID,date,expName,psychopyVersion,OS,frameRate
o,4.435,space,6.277,o,1.518,0,0,0,33,1,ci34,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_394668_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,u,1.259,0,1,1,31,1,ci32,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,u,0.991,0,2,2,93,1,ci94,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_758732_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,o,1.312,0,3,3,24,1,ci25,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,u,0.742,0,4,4,69,1,ci70,liberal,ingroup,individual,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,o,0.52,0,5,5,7,1,ci08,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,u,0.511,0,6,6,21,1,ci22,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,o,1.008,0,7,7,83,1,ci84,liberal,outgroup,individual,cis/liberal - outgroup/base_idNo_383356_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,u,0.683,0,8,8,4,1,ci05,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,u,0.842,0,9,9,34,1,ci35,conservative,outgroup,individual,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,o,0.415,0,10,10,105,1,ci106,conservative,ingroup,group,cis/group level cis/base_group_conservativeIngroup_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
,,,,u,0.495,0,11,11,1,1,ci02,conservative,ingroup,individual,cis/conservative - ingroup/base_idNo_187033_autoscaled.jpg,5d49f28a3fefca00193319ac,2022-06-14_13h12.49.019,group_task,2020.2.10,MacIntel,60
