start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,19.4217,3,5.8873,0,0,0,98,1,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,stim099,chinese characters/Slide99.jpeg,char099,noise_pattern.jpg,liberal,outgroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,2,1.3671,0,1,1,108,1,cis/group-level cis/base_group_liberalOutgroup_autoscaled.jpg,stim109,chinese characters/Slide109.jpeg,char109,noise_pattern.jpg,liberal,outgroup,group,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,1.067,0,2,2,106,1,cis/group-level cis/base_group_conservativeOutgroup_autoscaled.jpg,stim107,chinese characters/Slide107.jpeg,char107,noise_pattern.jpg,conservative,outgroup,group,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.9406,0,3,3,48,1,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,stim049,chinese characters/Slide49.jpeg,char049,noise_pattern.jpg,conservative,outgroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.8201,0,4,4,37,1,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,stim038,chinese characters/Slide38.jpeg,char038,noise_pattern.jpg,conservative,outgroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.5955,0,5,5,0,1,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,stim001,chinese characters/Slide1.jpeg,char001,noise_pattern.jpg,conservative,ingroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,2.2839,0,6,6,63,1,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,stim064,chinese characters/Slide64.jpeg,char064,noise_pattern.jpg,liberal,ingroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,2.6278,0,7,7,101,1,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,stim102,chinese characters/Slide102.jpeg,char102,noise_pattern.jpg,liberal,outgroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,1.4175,0,8,8,15,1,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,stim016,chinese characters/Slide16.jpeg,char016,noise_pattern.jpg,conservative,ingroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.941,0,9,9,57,1,cis/liberal - ingroup/base_idNo_457349_autoscaled.jpg,stim058,chinese characters/Slide58.jpeg,char058,noise_pattern.jpg,liberal,ingroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.7095,0,10,10,35,1,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,stim036,chinese characters/Slide36.jpeg,char036,noise_pattern.jpg,conservative,outgroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.6782,0,11,11,52,1,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,stim053,chinese characters/Slide53.jpeg,char053,noise_pattern.jpg,liberal,ingroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.6966,0,12,12,1,1,cis/conservative - ingroup/base_idNo_187033_autoscaled.jpg,stim002,chinese characters/Slide2.jpeg,char002,noise_pattern.jpg,conservative,ingroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,2,0.8237,0,13,13,99,1,cis/liberal - outgroup/base_idNo_913688_autoscaled.jpg,stim100,chinese characters/Slide100.jpeg,char100,noise_pattern.jpg,liberal,outgroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,2,0.889,0,14,14,39,1,cis/conservative - outgroup/base_idNo_643489_autoscaled.jpg,stim040,chinese characters/Slide40.jpeg,char040,noise_pattern.jpg,conservative,outgroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.5464,0,15,15,21,1,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,stim022,chinese characters/Slide22.jpeg,char022,noise_pattern.jpg,conservative,ingroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.6063,0,16,16,79,1,cis/liberal - outgroup/base_idNo_316191_autoscaled.jpg,stim080,chinese characters/Slide80.jpeg,char080,noise_pattern.jpg,liberal,outgroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.6318,0,17,17,22,1,cis/conservative - ingroup/base_idNo_851879_autoscaled.jpg,stim023,chinese characters/Slide23.jpeg,char023,noise_pattern.jpg,conservative,ingroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
,,3,0.4952,0,18,18,13,1,cis/conservative - ingroup/base_idNo_505940_autoscaled.jpg,stim014,chinese characters/Slide14.jpeg,char014,noise_pattern.jpg,conservative,ingroup,individual,5e1fc8d45427912f6143b012,2022-06-14_22h02.56.380,study 2 - amp,2020.2.10,Win32,60
