start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,38.101,2,3.995,0,0,0,102,1,cis/liberal - outgroup/base_idNo_930308_autoscaled.jpg,stim103,chinese characters/Slide103.jpeg,char103,noise_pattern.jpg,liberal,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.963,0,1,1,69,1,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,stim070,chinese characters/Slide70.jpeg,char070,noise_pattern.jpg,liberal,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.904,0,2,2,74,1,cis/liberal - ingroup/base_idNo_962973_autoscaled.jpg,stim075,chinese characters/Slide75.jpeg,char075,noise_pattern.jpg,liberal,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.607,0,3,3,98,1,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,stim099,chinese characters/Slide99.jpeg,char099,noise_pattern.jpg,liberal,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.836,0,4,4,90,1,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,stim091,chinese characters/Slide91.jpeg,char091,noise_pattern.jpg,liberal,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.675,0,5,5,6,1,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,stim007,chinese characters/Slide7.jpeg,char007,noise_pattern.jpg,conservative,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,1,1.053,0,6,6,59,1,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,stim060,chinese characters/Slide60.jpeg,char060,noise_pattern.jpg,liberal,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.817,0,7,7,39,1,cis/conservative - outgroup/base_idNo_643489_autoscaled.jpg,stim040,chinese characters/Slide40.jpeg,char040,noise_pattern.jpg,conservative,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,1.511,0,8,8,88,1,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,stim089,chinese characters/Slide89.jpeg,char089,noise_pattern.jpg,liberal,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,3,0.9,0,9,9,55,1,cis/liberal - ingroup/base_idNo_309610_autoscaled.jpg,stim056,chinese characters/Slide56.jpeg,char056,noise_pattern.jpg,liberal,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.547,0,10,10,83,1,cis/liberal - outgroup/base_idNo_383356_autoscaled.jpg,stim084,chinese characters/Slide84.jpeg,char084,noise_pattern.jpg,liberal,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.542,0,11,11,12,1,cis/conservative - ingroup/base_idNo_495549_autoscaled.jpg,stim013,chinese characters/Slide13.jpeg,char013,noise_pattern.jpg,conservative,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.756,0,12,12,4,1,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,stim005,chinese characters/Slide5.jpeg,char005,noise_pattern.jpg,conservative,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.583,0,13,13,81,1,cis/liberal - outgroup/base_idNo_347579_autoscaled.jpg,stim082,chinese characters/Slide82.jpeg,char082,noise_pattern.jpg,liberal,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.587,0,14,14,64,1,cis/liberal - ingroup/base_idNo_627839_autoscaled.jpg,stim065,chinese characters/Slide65.jpeg,char065,noise_pattern.jpg,liberal,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.524,0,15,15,67,1,cis/liberal - ingroup/base_idNo_662846_autoscaled.jpg,stim068,chinese characters/Slide68.jpeg,char068,noise_pattern.jpg,liberal,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.437,0,16,16,101,1,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,stim102,chinese characters/Slide102.jpeg,char102,noise_pattern.jpg,liberal,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.417,0,17,17,54,1,cis/liberal - ingroup/base_idNo_293475_autoscaled.jpg,stim055,chinese characters/Slide55.jpeg,char055,noise_pattern.jpg,liberal,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.826,0,18,18,3,1,cis/conservative - ingroup/base_idNo_215299_autoscaled.jpg,stim004,chinese characters/Slide4.jpeg,char004,noise_pattern.jpg,conservative,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.753,0,19,19,7,1,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,stim008,chinese characters/Slide8.jpeg,char008,noise_pattern.jpg,conservative,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.422,0,20,20,66,1,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,stim067,chinese characters/Slide67.jpeg,char067,noise_pattern.jpg,liberal,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.438,0,21,21,16,1,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,stim017,chinese characters/Slide17.jpeg,char017,noise_pattern.jpg,conservative,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.616,0,22,22,32,1,cis/conservative - outgroup/base_idNo_362980_autoscaled.jpg,stim033,chinese characters/Slide33.jpeg,char033,noise_pattern.jpg,conservative,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.451,0,23,23,18,1,cis/conservative - ingroup/base_idNo_691399_autoscaled.jpg,stim019,chinese characters/Slide19.jpeg,char019,noise_pattern.jpg,conservative,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.2,0,24,24,68,1,cis/liberal - ingroup/base_idNo_806540_autoscaled.jpg,stim069,chinese characters/Slide69.jpeg,char069,noise_pattern.jpg,liberal,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.408,0,25,25,52,1,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,stim053,chinese characters/Slide53.jpeg,char053,noise_pattern.jpg,liberal,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.227,0,26,26,15,1,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,stim016,chinese characters/Slide16.jpeg,char016,noise_pattern.jpg,conservative,ingroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,3,0.476,0,27,27,100,1,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,stim101,chinese characters/Slide101.jpeg,char101,noise_pattern.jpg,liberal,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.298,0,28,28,92,1,cis/liberal - outgroup/base_idNo_691475_autoscaled.jpg,stim093,chinese characters/Slide93.jpeg,char093,noise_pattern.jpg,liberal,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.215,0,29,29,47,1,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,stim048,chinese characters/Slide48.jpeg,char048,noise_pattern.jpg,conservative,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.318,0,30,30,89,1,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,stim090,chinese characters/Slide90.jpeg,char090,noise_pattern.jpg,liberal,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.372,0,31,31,31,1,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,stim032,chinese characters/Slide32.jpeg,char032,noise_pattern.jpg,conservative,outgroup,individual,612088da3892858c374cf837,2022-06-15_00h34.09.864,study 2 - amp,2020.2.10,MacIntel,60
