start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,17.1639,2,2.736,0,0,0,64,1,cis/liberal - ingroup/base_idNo_627839_autoscaled.jpg,stim065,chinese characters/Slide65.jpeg,char065,noise_pattern.jpg,liberal,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,2.1641,0,1,1,34,1,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,stim035,chinese characters/Slide35.jpeg,char035,noise_pattern.jpg,conservative,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,1.8953,0,2,2,2,1,cis/conservative - ingroup/base_idNo_196857_autoscaled.jpg,stim003,chinese characters/Slide3.jpeg,char003,noise_pattern.jpg,conservative,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,1.4319,0,3,3,44,1,cis/conservative - outgroup/base_idNo_844015_autoscaled.jpg,stim045,chinese characters/Slide45.jpeg,char045,noise_pattern.jpg,conservative,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.7456,0,4,4,21,1,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,stim022,chinese characters/Slide22.jpeg,char022,noise_pattern.jpg,conservative,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,1.016,0,5,5,80,1,cis/liberal - outgroup/base_idNo_318528_autoscaled.jpg,stim081,chinese characters/Slide81.jpeg,char081,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,1.1128,0,6,6,35,1,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,stim036,chinese characters/Slide36.jpeg,char036,noise_pattern.jpg,conservative,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,0.9076,0,7,7,31,1,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,stim032,chinese characters/Slide32.jpeg,char032,noise_pattern.jpg,conservative,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,1,0.8637,0,8,8,100,1,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,stim101,chinese characters/Slide101.jpeg,char101,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,2.151,0,9,9,13,1,cis/conservative - ingroup/base_idNo_505940_autoscaled.jpg,stim014,chinese characters/Slide14.jpeg,char014,noise_pattern.jpg,conservative,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,4,0.703,0,10,10,51,1,cis/liberal - ingroup/base_idNo_247453_autoscaled.jpg,stim052,chinese characters/Slide52.jpeg,char052,noise_pattern.jpg,liberal,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,0.8479,0,11,11,86,1,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,stim087,chinese characters/Slide87.jpeg,char087,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,0.6776,0,12,12,23,1,cis/conservative - ingroup/base_idNo_920301_autoscaled.jpg,stim024,chinese characters/Slide24.jpeg,char024,noise_pattern.jpg,conservative,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,0.6539,0,13,13,87,1,cis/liberal - outgroup/base_idNo_506265_autoscaled.jpg,stim088,chinese characters/Slide88.jpeg,char088,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.6196,0,14,14,95,1,cis/liberal - outgroup/base_idNo_809176_autoscaled.jpg,stim096,chinese characters/Slide96.jpeg,char096,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.7483,0,15,15,38,1,cis/conservative - outgroup/base_idNo_612237_autoscaled.jpg,stim039,chinese characters/Slide39.jpeg,char039,noise_pattern.jpg,conservative,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.6331,0,16,16,104,1,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,stim105,chinese characters/Slide105.jpeg,char105,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,1.2621,0,17,17,89,1,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,stim090,chinese characters/Slide90.jpeg,char090,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,1.219,0,18,18,102,1,cis/liberal - outgroup/base_idNo_930308_autoscaled.jpg,stim103,chinese characters/Slide103.jpeg,char103,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,1.1443,0,19,19,6,1,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,stim007,chinese characters/Slide7.jpeg,char007,noise_pattern.jpg,conservative,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.6808,0,20,20,30,1,cis/conservative - outgroup/base_idNo_296889_autoscaled.jpg,stim031,chinese characters/Slide31.jpeg,char031,noise_pattern.jpg,conservative,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.6479,0,21,21,105,1,cis/group-level cis/base_group_conservativeIngroup_autoscaled.jpg,stim106,chinese characters/Slide106.jpeg,char106,noise_pattern.jpg,conservative,ingroup,group,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.6632,0,22,22,58,1,cis/liberal - ingroup/base_idNo_458729_autoscaled.jpg,stim059,chinese characters/Slide59.jpeg,char059,noise_pattern.jpg,liberal,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.9699,0,23,23,88,1,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,stim089,chinese characters/Slide89.jpeg,char089,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.6646,0,24,24,70,1,cis/liberal - ingroup/base_idNo_856223_autoscaled.jpg,stim071,chinese characters/Slide71.jpeg,char071,noise_pattern.jpg,liberal,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,4,0.5634,0,25,25,56,1,cis/liberal - ingroup/base_idNo_312500_autoscaled.jpg,stim057,chinese characters/Slide57.jpeg,char057,noise_pattern.jpg,liberal,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,4,0.5887,0,26,26,66,1,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,stim067,chinese characters/Slide67.jpeg,char067,noise_pattern.jpg,liberal,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,4,0.6377,0,27,27,59,1,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,stim060,chinese characters/Slide60.jpeg,char060,noise_pattern.jpg,liberal,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.5385,0,28,28,26,1,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,stim027,chinese characters/Slide27.jpeg,char027,noise_pattern.jpg,conservative,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.5054,0,29,29,94,1,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,stim095,chinese characters/Slide95.jpeg,char095,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.6238,0,30,30,91,1,cis/liberal - outgroup/base_idNo_601743_autoscaled.jpg,stim092,chinese characters/Slide92.jpeg,char092,noise_pattern.jpg,liberal,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,0.5138,0,31,31,15,1,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,stim016,chinese characters/Slide16.jpeg,char016,noise_pattern.jpg,conservative,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,1.0188,0,32,32,29,1,cis/conservative - outgroup/base_idNo_270729_autoscaled.jpg,stim030,chinese characters/Slide30.jpeg,char030,noise_pattern.jpg,conservative,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,0.4358,0,33,33,69,1,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,stim070,chinese characters/Slide70.jpeg,char070,noise_pattern.jpg,liberal,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,2,0.5027,0,34,34,40,1,cis/conservative - outgroup/base_idNo_656110_autoscaled.jpg,stim041,chinese characters/Slide41.jpeg,char041,noise_pattern.jpg,conservative,outgroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
,,3,0.5293,0,35,35,73,1,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,stim074,chinese characters/Slide74.jpeg,char074,noise_pattern.jpg,liberal,ingroup,individual,61311ced4c5db76e4e0c23b3,2022-06-15_00h12.50.721,study 2 - amp,2020.2.10,Win32,60
