start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,90.024,2,2.981,0,0,0,28,1,cis/conservative - outgroup/base_idNo_258288_autoscaled.jpg,stim029,chinese characters/Slide29.jpeg,char029,noise_pattern.jpg,conservative,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,2,4.773,0,1,1,85,1,cis/liberal - outgroup/base_idNo_462266_autoscaled.jpg,stim086,chinese characters/Slide86.jpeg,char086,noise_pattern.jpg,liberal,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,1,1.774,0,2,2,100,1,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,stim101,chinese characters/Slide101.jpeg,char101,noise_pattern.jpg,liberal,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,2,1.679,0,3,3,26,1,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,stim027,chinese characters/Slide27.jpeg,char027,noise_pattern.jpg,conservative,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,3,2.492,0,4,4,43,1,cis/conservative - outgroup/base_idNo_746324_autoscaled.jpg,stim044,chinese characters/Slide44.jpeg,char044,noise_pattern.jpg,conservative,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,1,2.031,0,5,5,74,1,cis/liberal - ingroup/base_idNo_962973_autoscaled.jpg,stim075,chinese characters/Slide75.jpeg,char075,noise_pattern.jpg,liberal,ingroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,2,1.953,0,6,6,17,1,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,stim018,chinese characters/Slide18.jpeg,char018,noise_pattern.jpg,conservative,ingroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,3,1.589,0,7,7,24,1,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,stim025,chinese characters/Slide25.jpeg,char025,noise_pattern.jpg,conservative,ingroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,3,1.479,0,8,8,88,1,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,stim089,chinese characters/Slide89.jpeg,char089,noise_pattern.jpg,liberal,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,3,1.53,0,9,9,2,1,cis/conservative - ingroup/base_idNo_196857_autoscaled.jpg,stim003,chinese characters/Slide3.jpeg,char003,noise_pattern.jpg,conservative,ingroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,2,2.099,0,10,10,21,1,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,stim022,chinese characters/Slide22.jpeg,char022,noise_pattern.jpg,conservative,ingroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,2,3.85,0,11,11,61,1,cis/liberal - ingroup/base_idNo_537785_autoscaled.jpg,stim062,chinese characters/Slide62.jpeg,char062,noise_pattern.jpg,liberal,ingroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,3,2.444,0,12,12,97,1,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,stim098,chinese characters/Slide98.jpeg,char098,noise_pattern.jpg,liberal,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,3,1.14,0,13,13,6,1,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,stim007,chinese characters/Slide7.jpeg,char007,noise_pattern.jpg,conservative,ingroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,4,1.604,0,14,14,59,1,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,stim060,chinese characters/Slide60.jpeg,char060,noise_pattern.jpg,liberal,ingroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,3,0.916,0,15,15,76,1,cis/liberal - outgroup/base_idNo_135744_autoscaled.jpg,stim077,chinese characters/Slide77.jpeg,char077,noise_pattern.jpg,liberal,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,2,1.445,0,16,16,75,1,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,stim076,chinese characters/Slide76.jpeg,char076,noise_pattern.jpg,liberal,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.791,0,17,17,12,1,cis/conservative - ingroup/base_idNo_495549_autoscaled.jpg,stim013,chinese characters/Slide13.jpeg,char013,noise_pattern.jpg,conservative,ingroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.858,0,18,18,87,1,cis/liberal - outgroup/base_idNo_506265_autoscaled.jpg,stim088,chinese characters/Slide88.jpeg,char088,noise_pattern.jpg,liberal,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,3,1.265,0,19,19,49,1,cis/conservative - outgroup/base_idNo_914661_autoscaled.jpg,stim050,chinese characters/Slide50.jpeg,char050,noise_pattern.jpg,conservative,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,3,1.535,0,20,20,105,1,cis/group-level cis/base_group_conservativeIngroup_autoscaled.jpg,stim106,chinese characters/Slide106.jpeg,char106,noise_pattern.jpg,conservative,ingroup,group,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
,,3,1.18,0,21,21,46,1,cis/conservative - outgroup/base_idNo_899909_autoscaled.jpg,stim047,chinese characters/Slide47.jpeg,char047,noise_pattern.jpg,conservative,outgroup,individual,61156fb7682e2fb813d3e45d,2022-06-15_00h27.11.600,study 2 - amp,2020.2.10,MacIntel,60
