start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,14.4337,2,1.5016,0,0,0,28,1,cis/conservative - outgroup/base_idNo_258288_autoscaled.jpg,stim029,chinese characters/Slide29.jpeg,char029,noise_pattern.jpg,conservative,outgroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.9712,0,1,1,63,1,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,stim064,chinese characters/Slide64.jpeg,char064,noise_pattern.jpg,liberal,ingroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.7836,0,2,2,58,1,cis/liberal - ingroup/base_idNo_458729_autoscaled.jpg,stim059,chinese characters/Slide59.jpeg,char059,noise_pattern.jpg,liberal,ingroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,3,0.9503,0,3,3,4,1,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,stim005,chinese characters/Slide5.jpeg,char005,noise_pattern.jpg,conservative,ingroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,3,1.5169,0,4,4,83,1,cis/liberal - outgroup/base_idNo_383356_autoscaled.jpg,stim084,chinese characters/Slide84.jpeg,char084,noise_pattern.jpg,liberal,outgroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,1.068,0,5,5,16,1,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,stim017,chinese characters/Slide17.jpeg,char017,noise_pattern.jpg,conservative,ingroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5641,0,6,6,53,1,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,stim054,chinese characters/Slide54.jpeg,char054,noise_pattern.jpg,liberal,ingroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.849,0,7,7,106,1,cis/group-level cis/base_group_conservativeOutgroup_autoscaled.jpg,stim107,chinese characters/Slide107.jpeg,char107,noise_pattern.jpg,conservative,outgroup,group,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.581,0,8,8,105,1,cis/group-level cis/base_group_conservativeIngroup_autoscaled.jpg,stim106,chinese characters/Slide106.jpeg,char106,noise_pattern.jpg,conservative,ingroup,group,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,3,0.6008,0,9,9,69,1,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,stim070,chinese characters/Slide70.jpeg,char070,noise_pattern.jpg,liberal,ingroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,3,0.4548,0,10,10,59,1,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,stim060,chinese characters/Slide60.jpeg,char060,noise_pattern.jpg,liberal,ingroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4219,0,11,11,49,1,cis/conservative - outgroup/base_idNo_914661_autoscaled.jpg,stim050,chinese characters/Slide50.jpeg,char050,noise_pattern.jpg,conservative,outgroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4654,0,12,12,45,1,cis/conservative - outgroup/base_idNo_882735_autoscaled.jpg,stim046,chinese characters/Slide46.jpeg,char046,noise_pattern.jpg,conservative,outgroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4014,0,13,13,75,1,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,stim076,chinese characters/Slide76.jpeg,char076,noise_pattern.jpg,liberal,outgroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5345,0,14,14,72,1,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,stim073,chinese characters/Slide73.jpeg,char073,noise_pattern.jpg,liberal,ingroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4342,0,15,15,11,1,cis/conservative - ingroup/base_idNo_481688_autoscaled.jpg,stim012,chinese characters/Slide12.jpeg,char012,noise_pattern.jpg,conservative,ingroup,individual,615b5d9b0b5942de8db28622,2022-06-14_20h59.11.178,study 2 - amp,2020.2.10,MacIntel,60
