start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,54.828,1,6.505,0,0,0,59,1,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,stim060,chinese characters/Slide60.jpeg,char060,noise_pattern.jpg,liberal,ingroup,individual,628f700669d5f6e4e33c8d8e,2022-06-14_22h16.18.946,study 2 - amp,2020.2.10,Win32,60
,,2,2.269,0,1,1,100,1,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,stim101,chinese characters/Slide101.jpeg,char101,noise_pattern.jpg,liberal,outgroup,individual,628f700669d5f6e4e33c8d8e,2022-06-14_22h16.18.946,study 2 - amp,2020.2.10,Win32,60
,,1,1.993,0,2,2,104,1,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,stim105,chinese characters/Slide105.jpeg,char105,noise_pattern.jpg,liberal,outgroup,individual,628f700669d5f6e4e33c8d8e,2022-06-14_22h16.18.946,study 2 - amp,2020.2.10,Win32,60
,,1,1.341,0,3,3,61,1,cis/liberal - ingroup/base_idNo_537785_autoscaled.jpg,stim062,chinese characters/Slide62.jpeg,char062,noise_pattern.jpg,liberal,ingroup,individual,628f700669d5f6e4e33c8d8e,2022-06-14_22h16.18.946,study 2 - amp,2020.2.10,Win32,60
,,1,1.208,0,4,4,30,1,cis/conservative - outgroup/base_idNo_296889_autoscaled.jpg,stim031,chinese characters/Slide31.jpeg,char031,noise_pattern.jpg,conservative,outgroup,individual,628f700669d5f6e4e33c8d8e,2022-06-14_22h16.18.946,study 2 - amp,2020.2.10,Win32,60
,,3,1.824,0,5,5,16,1,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,stim017,chinese characters/Slide17.jpeg,char017,noise_pattern.jpg,conservative,ingroup,individual,628f700669d5f6e4e33c8d8e,2022-06-14_22h16.18.946,study 2 - amp,2020.2.10,Win32,60
,,2,2.292,0,6,6,65,1,cis/liberal - ingroup/base_idNo_644305_autoscaled.jpg,stim066,chinese characters/Slide66.jpeg,char066,noise_pattern.jpg,liberal,ingroup,individual,628f700669d5f6e4e33c8d8e,2022-06-14_22h16.18.946,study 2 - amp,2020.2.10,Win32,60
,,2,2.147,0,7,7,85,1,cis/liberal - outgroup/base_idNo_462266_autoscaled.jpg,stim086,chinese characters/Slide86.jpeg,char086,noise_pattern.jpg,liberal,outgroup,individual,628f700669d5f6e4e33c8d8e,2022-06-14_22h16.18.946,study 2 - amp,2020.2.10,Win32,60
,,3,1.098,0,8,8,101,1,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,stim102,chinese characters/Slide102.jpeg,char102,noise_pattern.jpg,liberal,outgroup,individual,628f700669d5f6e4e33c8d8e,2022-06-14_22h16.18.946,study 2 - amp,2020.2.10,Win32,60
,,2,1.398,0,9,9,56,1,cis/liberal - ingroup/base_idNo_312500_autoscaled.jpg,stim057,chinese characters/Slide57.jpeg,char057,noise_pattern.jpg,liberal,ingroup,individual,628f700669d5f6e4e33c8d8e,2022-06-14_22h16.18.946,study 2 - amp,2020.2.10,Win32,60
