start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,26.5819,2,2.9801,0,0,0,23,1,cis/conservative - ingroup/base_idNo_920301_autoscaled.jpg,stim024,chinese characters/Slide24.jpeg,char024,noise_pattern.jpg,conservative,ingroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,3,2.1342,0,1,1,13,1,cis/conservative - ingroup/base_idNo_505940_autoscaled.jpg,stim014,chinese characters/Slide14.jpeg,char014,noise_pattern.jpg,conservative,ingroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,3,1.8353,0,2,2,105,1,cis/group-level cis/base_group_conservativeIngroup_autoscaled.jpg,stim106,chinese characters/Slide106.jpeg,char106,noise_pattern.jpg,conservative,ingroup,group,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,3,1.7646,0,3,3,39,1,cis/conservative - outgroup/base_idNo_643489_autoscaled.jpg,stim040,chinese characters/Slide40.jpeg,char040,noise_pattern.jpg,conservative,outgroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,3,2.0487,0,4,4,63,1,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,stim064,chinese characters/Slide64.jpeg,char064,noise_pattern.jpg,liberal,ingroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,2,1.6818,0,5,5,72,1,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,stim073,chinese characters/Slide73.jpeg,char073,noise_pattern.jpg,liberal,ingroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,3,2.9716,0,6,6,31,1,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,stim032,chinese characters/Slide32.jpeg,char032,noise_pattern.jpg,conservative,outgroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,3,3.0463,0,7,7,89,1,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,stim090,chinese characters/Slide90.jpeg,char090,noise_pattern.jpg,liberal,outgroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,2,2.1024,0,8,8,34,1,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,stim035,chinese characters/Slide35.jpeg,char035,noise_pattern.jpg,conservative,outgroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,2,0.9986,0,9,9,56,1,cis/liberal - ingroup/base_idNo_312500_autoscaled.jpg,stim057,chinese characters/Slide57.jpeg,char057,noise_pattern.jpg,liberal,ingroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,3,1.9313,0,10,10,37,1,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,stim038,chinese characters/Slide38.jpeg,char038,noise_pattern.jpg,conservative,outgroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
,,2,3.9976,0,11,11,41,1,cis/conservative - outgroup/base_idNo_706497_autoscaled.jpg,stim042,chinese characters/Slide42.jpeg,char042,noise_pattern.jpg,conservative,outgroup,individual,628e1bdc4d5e1b1bdefb8f50,2022-06-15_00h06.30.671,study 2 - amp,2020.2.10,Win32,60
