start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,5.4329,1,2.6377,0,0,0,34,1,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,stim035,chinese characters/Slide35.jpeg,char035,noise_pattern.jpg,conservative,outgroup,individual,6297567582d2ed2d88ae0450,2022-06-14_22h48.52.637,study 2 - amp,2020.2.10,Win32,60
,,1,0.6696,0,1,1,2,1,cis/conservative - ingroup/base_idNo_196857_autoscaled.jpg,stim003,chinese characters/Slide3.jpeg,char003,noise_pattern.jpg,conservative,ingroup,individual,6297567582d2ed2d88ae0450,2022-06-14_22h48.52.637,study 2 - amp,2020.2.10,Win32,60
,,1,0.7515,0,2,2,73,1,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,stim074,chinese characters/Slide74.jpeg,char074,noise_pattern.jpg,liberal,ingroup,individual,6297567582d2ed2d88ae0450,2022-06-14_22h48.52.637,study 2 - amp,2020.2.10,Win32,60
,,1,0.6349,0,3,3,96,1,cis/liberal - outgroup/base_idNo_823586_autoscaled.jpg,stim097,chinese characters/Slide97.jpeg,char097,noise_pattern.jpg,liberal,outgroup,individual,6297567582d2ed2d88ae0450,2022-06-14_22h48.52.637,study 2 - amp,2020.2.10,Win32,60
,,1,0.3839,0,4,4,37,1,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,stim038,chinese characters/Slide38.jpeg,char038,noise_pattern.jpg,conservative,outgroup,individual,6297567582d2ed2d88ae0450,2022-06-14_22h48.52.637,study 2 - amp,2020.2.10,Win32,60
,,1,0.4032,0,5,5,80,1,cis/liberal - outgroup/base_idNo_318528_autoscaled.jpg,stim081,chinese characters/Slide81.jpeg,char081,noise_pattern.jpg,liberal,outgroup,individual,6297567582d2ed2d88ae0450,2022-06-14_22h48.52.637,study 2 - amp,2020.2.10,Win32,60
,,1,0.2004,0,6,6,93,1,cis/liberal - outgroup/base_idNo_758732_autoscaled.jpg,stim094,chinese characters/Slide94.jpeg,char094,noise_pattern.jpg,liberal,outgroup,individual,6297567582d2ed2d88ae0450,2022-06-14_22h48.52.637,study 2 - amp,2020.2.10,Win32,60
,,1,0.7264,0,7,7,99,1,cis/liberal - outgroup/base_idNo_913688_autoscaled.jpg,stim100,chinese characters/Slide100.jpeg,char100,noise_pattern.jpg,liberal,outgroup,individual,6297567582d2ed2d88ae0450,2022-06-14_22h48.52.637,study 2 - amp,2020.2.10,Win32,60
,,1,0.2173,0,8,8,65,1,cis/liberal - ingroup/base_idNo_644305_autoscaled.jpg,stim066,chinese characters/Slide66.jpeg,char066,noise_pattern.jpg,liberal,ingroup,individual,6297567582d2ed2d88ae0450,2022-06-14_22h48.52.637,study 2 - amp,2020.2.10,Win32,60
,,1,0.4566,0,9,9,8,1,cis/conservative - ingroup/base_idNo_420235_autoscaled.jpg,stim009,chinese characters/Slide9.jpeg,char009,noise_pattern.jpg,conservative,ingroup,individual,6297567582d2ed2d88ae0450,2022-06-14_22h48.52.637,study 2 - amp,2020.2.10,Win32,60
