start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,28.1814,2,4.737900001,0,0,0,27,1,cis/conservative - outgroup/base_idNo_184974_autoscaled.jpg,stim028,chinese characters/Slide28.jpeg,char028,noise_pattern.jpg,conservative,outgroup,individual,5d901b10d7a21a001d635d12,2022-06-14_23h13.28.306,study 2 - amp,2020.2.10,Win32,60
,,3,2.236,0,1,1,33,1,cis/conservative - outgroup/base_idNo_394668_autoscaled.jpg,stim034,chinese characters/Slide34.jpeg,char034,noise_pattern.jpg,conservative,outgroup,individual,5d901b10d7a21a001d635d12,2022-06-14_23h13.28.306,study 2 - amp,2020.2.10,Win32,60
,,2,1.8142,0,2,2,42,1,cis/conservative - outgroup/base_idNo_735257_autoscaled.jpg,stim043,chinese characters/Slide43.jpeg,char043,noise_pattern.jpg,conservative,outgroup,individual,5d901b10d7a21a001d635d12,2022-06-14_23h13.28.306,study 2 - amp,2020.2.10,Win32,60
,,3,1.214099999,0,3,3,84,1,cis/liberal - outgroup/base_idNo_402893_autoscaled.jpg,stim085,chinese characters/Slide85.jpeg,char085,noise_pattern.jpg,liberal,outgroup,individual,5d901b10d7a21a001d635d12,2022-06-14_23h13.28.306,study 2 - amp,2020.2.10,Win32,60
,,3,1.140299999,0,4,4,51,1,cis/liberal - ingroup/base_idNo_247453_autoscaled.jpg,stim052,chinese characters/Slide52.jpeg,char052,noise_pattern.jpg,liberal,ingroup,individual,5d901b10d7a21a001d635d12,2022-06-14_23h13.28.306,study 2 - amp,2020.2.10,Win32,60
,,4,1.8416,0,5,5,29,1,cis/conservative - outgroup/base_idNo_270729_autoscaled.jpg,stim030,chinese characters/Slide30.jpeg,char030,noise_pattern.jpg,conservative,outgroup,individual,5d901b10d7a21a001d635d12,2022-06-14_23h13.28.306,study 2 - amp,2020.2.10,Win32,60
,,2,2.2349,0,6,6,40,1,cis/conservative - outgroup/base_idNo_656110_autoscaled.jpg,stim041,chinese characters/Slide41.jpeg,char041,noise_pattern.jpg,conservative,outgroup,individual,5d901b10d7a21a001d635d12,2022-06-14_23h13.28.306,study 2 - amp,2020.2.10,Win32,60
,,3,1.126200001,0,7,7,24,1,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,stim025,chinese characters/Slide25.jpeg,char025,noise_pattern.jpg,conservative,ingroup,individual,5d901b10d7a21a001d635d12,2022-06-14_23h13.28.306,study 2 - amp,2020.2.10,Win32,60
,,3,0.9658,0,8,8,102,1,cis/liberal - outgroup/base_idNo_930308_autoscaled.jpg,stim103,chinese characters/Slide103.jpeg,char103,noise_pattern.jpg,liberal,outgroup,individual,5d901b10d7a21a001d635d12,2022-06-14_23h13.28.306,study 2 - amp,2020.2.10,Win32,60
,,2,0.8503,0,9,9,35,1,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,stim036,chinese characters/Slide36.jpeg,char036,noise_pattern.jpg,conservative,outgroup,individual,5d901b10d7a21a001d635d12,2022-06-14_23h13.28.306,study 2 - amp,2020.2.10,Win32,60
