start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,19.2264,1,2.2541,0,0,0,33,1,cis/conservative - outgroup/base_idNo_394668_autoscaled.jpg,stim034,chinese characters/Slide34.jpeg,char034,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,1.8638,0,1,1,61,1,cis/liberal - ingroup/base_idNo_537785_autoscaled.jpg,stim062,chinese characters/Slide62.jpeg,char062,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.7491,0,2,2,44,1,cis/conservative - outgroup/base_idNo_844015_autoscaled.jpg,stim045,chinese characters/Slide45.jpeg,char045,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.919,0,3,3,101,1,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,stim102,chinese characters/Slide102.jpeg,char102,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4674,0,4,4,51,1,cis/liberal - ingroup/base_idNo_247453_autoscaled.jpg,stim052,chinese characters/Slide52.jpeg,char052,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5036,0,5,5,45,1,cis/conservative - outgroup/base_idNo_882735_autoscaled.jpg,stim046,chinese characters/Slide46.jpeg,char046,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.6706,0,6,6,25,1,cis/conservative - outgroup/base_idNo_120204_autoscaled.jpg,stim026,chinese characters/Slide26.jpeg,char026,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,1.1724,0,7,7,102,1,cis/liberal - outgroup/base_idNo_930308_autoscaled.jpg,stim103,chinese characters/Slide103.jpeg,char103,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,1.185,0,8,8,92,1,cis/liberal - outgroup/base_idNo_691475_autoscaled.jpg,stim093,chinese characters/Slide93.jpeg,char093,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.5177,0,9,9,65,1,cis/liberal - ingroup/base_idNo_644305_autoscaled.jpg,stim066,chinese characters/Slide66.jpeg,char066,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.9852,0,10,10,77,1,cis/liberal - outgroup/base_idNo_202477_autoscaled.jpg,stim078,chinese characters/Slide78.jpeg,char078,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.6164,0,11,11,22,1,cis/conservative - ingroup/base_idNo_851879_autoscaled.jpg,stim023,chinese characters/Slide23.jpeg,char023,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5516,0,12,12,15,1,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,stim016,chinese characters/Slide16.jpeg,char016,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.7838,0,13,13,42,1,cis/conservative - outgroup/base_idNo_735257_autoscaled.jpg,stim043,chinese characters/Slide43.jpeg,char043,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.7065,0,14,14,98,1,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,stim099,chinese characters/Slide99.jpeg,char099,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.6161,0,15,15,4,1,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,stim005,chinese characters/Slide5.jpeg,char005,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.7672,0,16,16,37,1,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,stim038,chinese characters/Slide38.jpeg,char038,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5509,0,17,17,47,1,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,stim048,chinese characters/Slide48.jpeg,char048,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,3,0.3664,0,18,18,56,1,cis/liberal - ingroup/base_idNo_312500_autoscaled.jpg,stim057,chinese characters/Slide57.jpeg,char057,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.4339,0,19,19,105,1,cis/group-level cis/base_group_conservativeIngroup_autoscaled.jpg,stim106,chinese characters/Slide106.jpeg,char106,noise_pattern.jpg,conservative,ingroup,group,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.8003,0,20,20,67,1,cis/liberal - ingroup/base_idNo_662846_autoscaled.jpg,stim068,chinese characters/Slide68.jpeg,char068,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.668,0,21,21,91,1,cis/liberal - outgroup/base_idNo_601743_autoscaled.jpg,stim092,chinese characters/Slide92.jpeg,char092,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.9514,0,22,22,5,1,cis/conservative - ingroup/base_idNo_244753_autoscaled.jpg,stim006,chinese characters/Slide6.jpeg,char006,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.9183,0,23,23,48,1,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,stim049,chinese characters/Slide49.jpeg,char049,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,1.3344,0,24,24,35,1,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,stim036,chinese characters/Slide36.jpeg,char036,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.5565,0,25,25,59,1,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,stim060,chinese characters/Slide60.jpeg,char060,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.5002,0,26,26,54,1,cis/liberal - ingroup/base_idNo_293475_autoscaled.jpg,stim055,chinese characters/Slide55.jpeg,char055,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4993,0,27,27,73,1,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,stim074,chinese characters/Slide74.jpeg,char074,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.3731,0,28,28,95,1,cis/liberal - outgroup/base_idNo_809176_autoscaled.jpg,stim096,chinese characters/Slide96.jpeg,char096,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4342,0,29,29,96,1,cis/liberal - outgroup/base_idNo_823586_autoscaled.jpg,stim097,chinese characters/Slide97.jpeg,char097,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.3998,0,30,30,21,1,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,stim022,chinese characters/Slide22.jpeg,char022,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5678,0,31,31,32,1,cis/conservative - outgroup/base_idNo_362980_autoscaled.jpg,stim033,chinese characters/Slide33.jpeg,char033,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.5336,0,32,32,12,1,cis/conservative - ingroup/base_idNo_495549_autoscaled.jpg,stim013,chinese characters/Slide13.jpeg,char013,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,1.5524,0,33,33,31,1,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,stim032,chinese characters/Slide32.jpeg,char032,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.8521,0,34,34,88,1,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,stim089,chinese characters/Slide89.jpeg,char089,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.571,0,35,35,76,1,cis/liberal - outgroup/base_idNo_135744_autoscaled.jpg,stim077,chinese characters/Slide77.jpeg,char077,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.4498,0,36,36,68,1,cis/liberal - ingroup/base_idNo_806540_autoscaled.jpg,stim069,chinese characters/Slide69.jpeg,char069,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5194,0,37,37,58,1,cis/liberal - ingroup/base_idNo_458729_autoscaled.jpg,stim059,chinese characters/Slide59.jpeg,char059,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.4852,0,38,38,29,1,cis/conservative - outgroup/base_idNo_270729_autoscaled.jpg,stim030,chinese characters/Slide30.jpeg,char030,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.6197,0,39,39,1,1,cis/conservative - ingroup/base_idNo_187033_autoscaled.jpg,stim002,chinese characters/Slide2.jpeg,char002,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.6066,0,40,40,39,1,cis/conservative - outgroup/base_idNo_643489_autoscaled.jpg,stim040,chinese characters/Slide40.jpeg,char040,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,1.1841,0,41,41,75,1,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,stim076,chinese characters/Slide76.jpeg,char076,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,1.2717,0,42,42,63,1,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,stim064,chinese characters/Slide64.jpeg,char064,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,1.3349,0,43,43,20,1,cis/conservative - ingroup/base_idNo_746809_autoscaled.jpg,stim021,chinese characters/Slide21.jpeg,char021,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5495,0,44,44,85,1,cis/liberal - outgroup/base_idNo_462266_autoscaled.jpg,stim086,chinese characters/Slide86.jpeg,char086,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.7167,0,45,45,66,1,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,stim067,chinese characters/Slide67.jpeg,char067,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5679,0,46,46,80,1,cis/liberal - outgroup/base_idNo_318528_autoscaled.jpg,stim081,chinese characters/Slide81.jpeg,char081,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.7015,0,47,47,89,1,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,stim090,chinese characters/Slide90.jpeg,char090,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,1.2003,0,48,48,46,1,cis/conservative - outgroup/base_idNo_899909_autoscaled.jpg,stim047,chinese characters/Slide47.jpeg,char047,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.3688,0,49,49,16,1,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,stim017,chinese characters/Slide17.jpeg,char017,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.435,0,50,50,49,1,cis/conservative - outgroup/base_idNo_914661_autoscaled.jpg,stim050,chinese characters/Slide50.jpeg,char050,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.4683,0,51,51,81,1,cis/liberal - outgroup/base_idNo_347579_autoscaled.jpg,stim082,chinese characters/Slide82.jpeg,char082,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.5342,0,52,52,7,1,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,stim008,chinese characters/Slide8.jpeg,char008,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.4511,0,53,53,0,1,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,stim001,chinese characters/Slide1.jpeg,char001,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.6716,0,54,54,19,1,cis/conservative - ingroup/base_idNo_700600_autoscaled.jpg,stim020,chinese characters/Slide20.jpeg,char020,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4999,0,55,55,78,1,cis/liberal - outgroup/base_idNo_222143_autoscaled.jpg,stim079,chinese characters/Slide79.jpeg,char079,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4701,0,56,56,107,1,cis/group-level cis/base_group_liberalIngroup_autoscaled.jpg,stim108,chinese characters/Slide108.jpeg,char108,noise_pattern.jpg,liberal,ingroup,group,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.6843,0,57,57,27,1,cis/conservative - outgroup/base_idNo_184974_autoscaled.jpg,stim028,chinese characters/Slide28.jpeg,char028,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.3836,0,58,58,106,1,cis/group-level cis/base_group_conservativeOutgroup_autoscaled.jpg,stim107,chinese characters/Slide107.jpeg,char107,noise_pattern.jpg,conservative,outgroup,group,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.835,0,59,59,100,1,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,stim101,chinese characters/Slide101.jpeg,char101,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.6003,0,60,60,52,1,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,stim053,chinese characters/Slide53.jpeg,char053,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5168,0,61,61,24,1,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,stim025,chinese characters/Slide25.jpeg,char025,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,3,0.4192,0,62,62,6,1,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,stim007,chinese characters/Slide7.jpeg,char007,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4176,0,63,63,53,1,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,stim054,chinese characters/Slide54.jpeg,char054,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.4374,0,64,64,71,1,cis/liberal - ingroup/base_idNo_887954_autoscaled.jpg,stim072,chinese characters/Slide72.jpeg,char072,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.6554,0,65,65,79,1,cis/liberal - outgroup/base_idNo_316191_autoscaled.jpg,stim080,chinese characters/Slide80.jpeg,char080,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4179,0,66,66,34,1,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,stim035,chinese characters/Slide35.jpeg,char035,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.6188,0,67,67,50,1,cis/conservative - outgroup/base_idNo_938082_autoscaled.jpg,stim051,chinese characters/Slide51.jpeg,char051,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.4876,0,68,68,18,1,cis/conservative - ingroup/base_idNo_691399_autoscaled.jpg,stim019,chinese characters/Slide19.jpeg,char019,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,1.1385,0,69,69,84,1,cis/liberal - outgroup/base_idNo_402893_autoscaled.jpg,stim085,chinese characters/Slide85.jpeg,char085,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.551,0,70,70,40,1,cis/conservative - outgroup/base_idNo_656110_autoscaled.jpg,stim041,chinese characters/Slide41.jpeg,char041,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.3868,0,71,71,103,1,cis/liberal - outgroup/base_idNo_977450_autoscaled.jpg,stim104,chinese characters/Slide104.jpeg,char104,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.4842,0,72,72,36,1,cis/conservative - outgroup/base_idNo_559539_autoscaled.jpg,stim037,chinese characters/Slide37.jpeg,char037,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,3,1.1358,0,73,73,14,1,cis/conservative - ingroup/base_idNo_509033_autoscaled.jpg,stim015,chinese characters/Slide15.jpeg,char015,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5232,0,74,74,23,1,cis/conservative - ingroup/base_idNo_920301_autoscaled.jpg,stim024,chinese characters/Slide24.jpeg,char024,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5501,0,75,75,69,1,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,stim070,chinese characters/Slide70.jpeg,char070,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.8343,0,76,76,86,1,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,stim087,chinese characters/Slide87.jpeg,char087,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,2,0.5348,0,77,77,43,1,cis/conservative - outgroup/base_idNo_746324_autoscaled.jpg,stim044,chinese characters/Slide44.jpeg,char044,noise_pattern.jpg,conservative,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.3491,0,78,78,87,1,cis/liberal - outgroup/base_idNo_506265_autoscaled.jpg,stim088,chinese characters/Slide88.jpeg,char088,noise_pattern.jpg,liberal,outgroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,3,0.934,0,79,79,9,1,cis/conservative - ingroup/base_idNo_435390_autoscaled.jpg,stim010,chinese characters/Slide10.jpeg,char010,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,1,0.6831,0,80,80,2,1,cis/conservative - ingroup/base_idNo_196857_autoscaled.jpg,stim003,chinese characters/Slide3.jpeg,char003,noise_pattern.jpg,conservative,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
,,3,0.4014,0,81,81,74,1,cis/liberal - ingroup/base_idNo_962973_autoscaled.jpg,stim075,chinese characters/Slide75.jpeg,char075,noise_pattern.jpg,liberal,ingroup,individual,614f2b16d983019aeace1fe5,2022-06-14_23h43.04.642,study 2 - amp,2020.2.10,MacIntel,60
