start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,55.4065,1,7.163,0,0,0,83,1,cis/liberal - outgroup/base_idNo_383356_autoscaled.jpg,stim084,chinese characters/Slide84.jpeg,char084,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,1,2.8975,0,1,1,42,1,cis/conservative - outgroup/base_idNo_735257_autoscaled.jpg,stim043,chinese characters/Slide43.jpeg,char043,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.4678,0,2,2,71,1,cis/liberal - ingroup/base_idNo_887954_autoscaled.jpg,stim072,chinese characters/Slide72.jpeg,char072,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.6803,0,3,3,103,1,cis/liberal - outgroup/base_idNo_977450_autoscaled.jpg,stim104,chinese characters/Slide104.jpeg,char104,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,2.2452,0,4,4,68,1,cis/liberal - ingroup/base_idNo_806540_autoscaled.jpg,stim069,chinese characters/Slide69.jpeg,char069,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.8638,0,5,5,96,1,cis/liberal - outgroup/base_idNo_823586_autoscaled.jpg,stim097,chinese characters/Slide97.jpeg,char097,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.1403,0,6,6,78,1,cis/liberal - outgroup/base_idNo_222143_autoscaled.jpg,stim079,chinese characters/Slide79.jpeg,char079,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.6644,0,7,7,26,1,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,stim027,chinese characters/Slide27.jpeg,char027,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,3.8583,0,8,8,92,1,cis/liberal - outgroup/base_idNo_691475_autoscaled.jpg,stim093,chinese characters/Slide93.jpeg,char093,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.5994,0,9,9,58,1,cis/liberal - ingroup/base_idNo_458729_autoscaled.jpg,stim059,chinese characters/Slide59.jpeg,char059,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.893,0,10,10,98,1,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,stim099,chinese characters/Slide99.jpeg,char099,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.7516,0,11,11,86,1,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,stim087,chinese characters/Slide87.jpeg,char087,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,0.8264,0,12,12,107,1,cis/group-level cis/base_group_liberalIngroup_autoscaled.jpg,stim108,chinese characters/Slide108.jpeg,char108,noise_pattern.jpg,liberal,ingroup,group,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.1765,0,13,13,35,1,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,stim036,chinese characters/Slide36.jpeg,char036,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.9694,0,14,14,82,1,cis/liberal - outgroup/base_idNo_349939_autoscaled.jpg,stim083,chinese characters/Slide83.jpeg,char083,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.9472,0,15,15,46,1,cis/conservative - outgroup/base_idNo_899909_autoscaled.jpg,stim047,chinese characters/Slide47.jpeg,char047,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.9647,0,16,16,6,1,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,stim007,chinese characters/Slide7.jpeg,char007,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.1369,0,17,17,15,1,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,stim016,chinese characters/Slide16.jpeg,char016,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,1,1.3662,0,18,18,87,1,cis/liberal - outgroup/base_idNo_506265_autoscaled.jpg,stim088,chinese characters/Slide88.jpeg,char088,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.0161,0,19,19,16,1,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,stim017,chinese characters/Slide17.jpeg,char017,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,0.8919,0,20,20,50,1,cis/conservative - outgroup/base_idNo_938082_autoscaled.jpg,stim051,chinese characters/Slide51.jpeg,char051,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,4,0.8258,0,21,21,62,1,cis/liberal - ingroup/base_idNo_574089_autoscaled.jpg,stim063,chinese characters/Slide63.jpeg,char063,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.158,0,22,22,20,1,cis/conservative - ingroup/base_idNo_746809_autoscaled.jpg,stim021,chinese characters/Slide21.jpeg,char021,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.2364,0,23,23,75,1,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,stim076,chinese characters/Slide76.jpeg,char076,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.338,0,24,24,95,1,cis/liberal - outgroup/base_idNo_809176_autoscaled.jpg,stim096,chinese characters/Slide96.jpeg,char096,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,0.912,0,25,25,54,1,cis/liberal - ingroup/base_idNo_293475_autoscaled.jpg,stim055,chinese characters/Slide55.jpeg,char055,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.934,0,26,26,38,1,cis/conservative - outgroup/base_idNo_612237_autoscaled.jpg,stim039,chinese characters/Slide39.jpeg,char039,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.9953,0,27,27,32,1,cis/conservative - outgroup/base_idNo_362980_autoscaled.jpg,stim033,chinese characters/Slide33.jpeg,char033,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.8726,0,28,28,64,1,cis/liberal - ingroup/base_idNo_627839_autoscaled.jpg,stim065,chinese characters/Slide65.jpeg,char065,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.3175,0,29,29,94,1,cis/liberal - outgroup/base_idNo_798785_autoscaled.jpg,stim095,chinese characters/Slide95.jpeg,char095,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.0155,0,30,30,97,1,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,stim098,chinese characters/Slide98.jpeg,char098,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.0678,0,31,31,56,1,cis/liberal - ingroup/base_idNo_312500_autoscaled.jpg,stim057,chinese characters/Slide57.jpeg,char057,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,0.9353,0,32,32,101,1,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,stim102,chinese characters/Slide102.jpeg,char102,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.2257,0,33,33,21,1,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,stim022,chinese characters/Slide22.jpeg,char022,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.0198,0,34,34,17,1,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,stim018,chinese characters/Slide18.jpeg,char018,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,0.886,0,35,35,52,1,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,stim053,chinese characters/Slide53.jpeg,char053,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.0517,0,36,36,4,1,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,stim005,chinese characters/Slide5.jpeg,char005,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,0.8665,0,37,37,24,1,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,stim025,chinese characters/Slide25.jpeg,char025,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.7678,0,38,38,3,1,cis/conservative - ingroup/base_idNo_215299_autoscaled.jpg,stim004,chinese characters/Slide4.jpeg,char004,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.9524,0,39,39,88,1,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,stim089,chinese characters/Slide89.jpeg,char089,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.8998,0,40,40,57,1,cis/liberal - ingroup/base_idNo_457349_autoscaled.jpg,stim058,chinese characters/Slide58.jpeg,char058,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.8975,0,41,41,66,1,cis/liberal - ingroup/base_idNo_648338_autoscaled.jpg,stim067,chinese characters/Slide67.jpeg,char067,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.9805,0,42,42,45,1,cis/conservative - outgroup/base_idNo_882735_autoscaled.jpg,stim046,chinese characters/Slide46.jpeg,char046,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.0664,0,43,43,30,1,cis/conservative - outgroup/base_idNo_296889_autoscaled.jpg,stim031,chinese characters/Slide31.jpeg,char031,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,1,1.0261,0,44,44,49,1,cis/conservative - outgroup/base_idNo_914661_autoscaled.jpg,stim050,chinese characters/Slide50.jpeg,char050,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.4029,0,45,45,48,1,cis/conservative - outgroup/base_idNo_906661_autoscaled.jpg,stim049,chinese characters/Slide49.jpeg,char049,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.8592,0,46,46,89,1,cis/liberal - outgroup/base_idNo_535284_autoscaled.jpg,stim090,chinese characters/Slide90.jpeg,char090,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.9941,0,47,47,43,1,cis/conservative - outgroup/base_idNo_746324_autoscaled.jpg,stim044,chinese characters/Slide44.jpeg,char044,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.5338,0,48,48,65,1,cis/liberal - ingroup/base_idNo_644305_autoscaled.jpg,stim066,chinese characters/Slide66.jpeg,char066,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.9427,0,49,49,0,1,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,stim001,chinese characters/Slide1.jpeg,char001,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.0495,0,50,50,76,1,cis/liberal - outgroup/base_idNo_135744_autoscaled.jpg,stim077,chinese characters/Slide77.jpeg,char077,noise_pattern.jpg,liberal,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,0.7154,0,51,51,27,1,cis/conservative - outgroup/base_idNo_184974_autoscaled.jpg,stim028,chinese characters/Slide28.jpeg,char028,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.7636,0,52,52,36,1,cis/conservative - outgroup/base_idNo_559539_autoscaled.jpg,stim037,chinese characters/Slide37.jpeg,char037,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,0.8271,0,53,53,73,1,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,stim074,chinese characters/Slide74.jpeg,char074,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.2309,0,54,54,5,1,cis/conservative - ingroup/base_idNo_244753_autoscaled.jpg,stim006,chinese characters/Slide6.jpeg,char006,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.8163,0,55,55,40,1,cis/conservative - outgroup/base_idNo_656110_autoscaled.jpg,stim041,chinese characters/Slide41.jpeg,char041,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,3.4976,0,56,56,69,1,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,stim070,chinese characters/Slide70.jpeg,char070,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,1,0.851,0,57,57,39,1,cis/conservative - outgroup/base_idNo_643489_autoscaled.jpg,stim040,chinese characters/Slide40.jpeg,char040,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.4534,0,58,58,70,1,cis/liberal - ingroup/base_idNo_856223_autoscaled.jpg,stim071,chinese characters/Slide71.jpeg,char071,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,1.4978,0,59,59,61,1,cis/liberal - ingroup/base_idNo_537785_autoscaled.jpg,stim062,chinese characters/Slide62.jpeg,char062,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,0.8179,0,60,60,59,1,cis/liberal - ingroup/base_idNo_488856_autoscaled.jpg,stim060,chinese characters/Slide60.jpeg,char060,noise_pattern.jpg,liberal,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,3,2.1148,0,61,61,18,1,cis/conservative - ingroup/base_idNo_691399_autoscaled.jpg,stim019,chinese characters/Slide19.jpeg,char019,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,0.866,0,62,62,31,1,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,stim032,chinese characters/Slide32.jpeg,char032,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.2166,0,63,63,44,1,cis/conservative - outgroup/base_idNo_844015_autoscaled.jpg,stim045,chinese characters/Slide45.jpeg,char045,noise_pattern.jpg,conservative,outgroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
,,2,1.6173,0,64,64,11,1,cis/conservative - ingroup/base_idNo_481688_autoscaled.jpg,stim012,chinese characters/Slide12.jpeg,char012,noise_pattern.jpg,conservative,ingroup,individual,608e2cb9067eb028500433d5,2022-06-14_23h12.36.418,study 2 - amp,2020.2.10,Win32,60
