start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,29.3961,1,4.1575,0,0,0,92,1,cis/liberal - outgroup/base_idNo_691475_autoscaled.jpg,stim093,chinese characters/Slide93.jpeg,char093,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,0.7965,0,1,1,79,1,cis/liberal - outgroup/base_idNo_316191_autoscaled.jpg,stim080,chinese characters/Slide80.jpeg,char080,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,1.549,0,2,2,68,1,cis/liberal - ingroup/base_idNo_806540_autoscaled.jpg,stim069,chinese characters/Slide69.jpeg,char069,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.4827,0,3,3,23,1,cis/conservative - ingroup/base_idNo_920301_autoscaled.jpg,stim024,chinese characters/Slide24.jpeg,char024,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.7626,0,4,4,50,1,cis/conservative - outgroup/base_idNo_938082_autoscaled.jpg,stim051,chinese characters/Slide51.jpeg,char051,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.7637,0,5,5,35,1,cis/conservative - outgroup/base_idNo_526540_autoscaled.jpg,stim036,chinese characters/Slide36.jpeg,char036,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.0093,0,6,6,21,1,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,stim022,chinese characters/Slide22.jpeg,char022,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.0391,0,7,7,47,1,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,stim048,chinese characters/Slide48.jpeg,char048,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.0006,0,8,8,53,1,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,stim054,chinese characters/Slide54.jpeg,char054,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.8662,0,9,9,12,1,cis/conservative - ingroup/base_idNo_495549_autoscaled.jpg,stim013,chinese characters/Slide13.jpeg,char013,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.8578,0,10,10,44,1,cis/conservative - outgroup/base_idNo_844015_autoscaled.jpg,stim045,chinese characters/Slide45.jpeg,char045,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.9668,0,11,11,34,1,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,stim035,chinese characters/Slide35.jpeg,char035,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.6423,0,12,12,24,1,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,stim025,chinese characters/Slide25.jpeg,char025,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,2.6537,0,13,13,87,1,cis/liberal - outgroup/base_idNo_506265_autoscaled.jpg,stim088,chinese characters/Slide88.jpeg,char088,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.8013,0,14,14,54,1,cis/liberal - ingroup/base_idNo_293475_autoscaled.jpg,stim055,chinese characters/Slide55.jpeg,char055,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,2.2461,0,15,15,0,1,cis/conservative - ingroup/base_idNo_184154_autoscaled.jpg,stim001,chinese characters/Slide1.jpeg,char001,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,1.8999,0,16,16,71,1,cis/liberal - ingroup/base_idNo_887954_autoscaled.jpg,stim072,chinese characters/Slide72.jpeg,char072,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,1.1998,0,17,17,2,1,cis/conservative - ingroup/base_idNo_196857_autoscaled.jpg,stim003,chinese characters/Slide3.jpeg,char003,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,4,1.6344,0,18,18,8,1,cis/conservative - ingroup/base_idNo_420235_autoscaled.jpg,stim009,chinese characters/Slide9.jpeg,char009,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,2.3244,0,19,19,52,1,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,stim053,chinese characters/Slide53.jpeg,char053,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,4,1.1891,0,20,20,64,1,cis/liberal - ingroup/base_idNo_627839_autoscaled.jpg,stim065,chinese characters/Slide65.jpeg,char065,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.4862,0,21,21,9,1,cis/conservative - ingroup/base_idNo_435390_autoscaled.jpg,stim010,chinese characters/Slide10.jpeg,char010,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,4,2.8122,0,22,22,32,1,cis/conservative - outgroup/base_idNo_362980_autoscaled.jpg,stim033,chinese characters/Slide33.jpeg,char033,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,1.6727,0,23,23,65,1,cis/liberal - ingroup/base_idNo_644305_autoscaled.jpg,stim066,chinese characters/Slide66.jpeg,char066,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,2.0456,0,24,24,51,1,cis/liberal - ingroup/base_idNo_247453_autoscaled.jpg,stim052,chinese characters/Slide52.jpeg,char052,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.1397,0,25,25,11,1,cis/conservative - ingroup/base_idNo_481688_autoscaled.jpg,stim012,chinese characters/Slide12.jpeg,char012,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.7897,0,26,26,39,1,cis/conservative - outgroup/base_idNo_643489_autoscaled.jpg,stim040,chinese characters/Slide40.jpeg,char040,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,4,2.0073,0,27,27,93,1,cis/liberal - outgroup/base_idNo_758732_autoscaled.jpg,stim094,chinese characters/Slide94.jpeg,char094,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,1.2069,0,28,28,28,1,cis/conservative - outgroup/base_idNo_258288_autoscaled.jpg,stim029,chinese characters/Slide29.jpeg,char029,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.0795,0,29,29,88,1,cis/liberal - outgroup/base_idNo_518254_autoscaled.jpg,stim089,chinese characters/Slide89.jpeg,char089,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.8471,0,30,30,91,1,cis/liberal - outgroup/base_idNo_601743_autoscaled.jpg,stim092,chinese characters/Slide92.jpeg,char092,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.8619,0,31,31,62,1,cis/liberal - ingroup/base_idNo_574089_autoscaled.jpg,stim063,chinese characters/Slide63.jpeg,char063,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,0.8062,0,32,32,58,1,cis/liberal - ingroup/base_idNo_458729_autoscaled.jpg,stim059,chinese characters/Slide59.jpeg,char059,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,0.9704,0,33,33,36,1,cis/conservative - outgroup/base_idNo_559539_autoscaled.jpg,stim037,chinese characters/Slide37.jpeg,char037,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,5.0681,0,34,34,108,1,cis/group-level cis/base_group_liberalOutgroup_autoscaled.jpg,stim109,chinese characters/Slide109.jpeg,char109,noise_pattern.jpg,liberal,outgroup,group,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.0666,0,35,35,100,1,cis/liberal - outgroup/base_idNo_920112_autoscaled.jpg,stim101,chinese characters/Slide101.jpeg,char101,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,2.9328,0,36,36,67,1,cis/liberal - ingroup/base_idNo_662846_autoscaled.jpg,stim068,chinese characters/Slide68.jpeg,char068,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,1.4951,0,37,37,3,1,cis/conservative - ingroup/base_idNo_215299_autoscaled.jpg,stim004,chinese characters/Slide4.jpeg,char004,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,2.2579,0,38,38,30,1,cis/conservative - outgroup/base_idNo_296889_autoscaled.jpg,stim031,chinese characters/Slide31.jpeg,char031,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.145,0,39,39,96,1,cis/liberal - outgroup/base_idNo_823586_autoscaled.jpg,stim097,chinese characters/Slide97.jpeg,char097,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.0516,0,40,40,41,1,cis/conservative - outgroup/base_idNo_706497_autoscaled.jpg,stim042,chinese characters/Slide42.jpeg,char042,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,4,1.4082,0,41,41,102,1,cis/liberal - outgroup/base_idNo_930308_autoscaled.jpg,stim103,chinese characters/Slide103.jpeg,char103,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,3.2405,0,42,42,63,1,cis/liberal - ingroup/base_idNo_583297_autoscaled.jpg,stim064,chinese characters/Slide64.jpeg,char064,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,0.8217,0,43,43,72,1,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,stim073,chinese characters/Slide73.jpeg,char073,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.7839,0,44,44,18,1,cis/conservative - ingroup/base_idNo_691399_autoscaled.jpg,stim019,chinese characters/Slide19.jpeg,char019,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,4.7562,0,45,45,74,1,cis/liberal - ingroup/base_idNo_962973_autoscaled.jpg,stim075,chinese characters/Slide75.jpeg,char075,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,3.0168,0,46,46,81,1,cis/liberal - outgroup/base_idNo_347579_autoscaled.jpg,stim082,chinese characters/Slide82.jpeg,char082,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,1.0829,0,47,47,56,1,cis/liberal - ingroup/base_idNo_312500_autoscaled.jpg,stim057,chinese characters/Slide57.jpeg,char057,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.797,0,48,48,31,1,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,stim032,chinese characters/Slide32.jpeg,char032,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,0.6307,0,49,49,78,1,cis/liberal - outgroup/base_idNo_222143_autoscaled.jpg,stim079,chinese characters/Slide79.jpeg,char079,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.0802,0,50,50,98,1,cis/liberal - outgroup/base_idNo_868580_autoscaled.jpg,stim099,chinese characters/Slide99.jpeg,char099,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.9348,0,51,51,107,1,cis/group-level cis/base_group_liberalIngroup_autoscaled.jpg,stim108,chinese characters/Slide108.jpeg,char108,noise_pattern.jpg,liberal,ingroup,group,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,1.2281,0,52,52,26,1,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,stim027,chinese characters/Slide27.jpeg,char027,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.864,0,53,53,10,1,cis/conservative - ingroup/base_idNo_470750_autoscaled.jpg,stim011,chinese characters/Slide11.jpeg,char011,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.6663,0,54,54,90,1,cis/liberal - outgroup/base_idNo_551334_autoscaled.jpg,stim091,chinese characters/Slide91.jpeg,char091,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.7664,0,55,55,42,1,cis/conservative - outgroup/base_idNo_735257_autoscaled.jpg,stim043,chinese characters/Slide43.jpeg,char043,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,0.9903,0,56,56,86,1,cis/liberal - outgroup/base_idNo_491143_autoscaled.jpg,stim087,chinese characters/Slide87.jpeg,char087,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,4,2.0835,0,57,57,84,1,cis/liberal - outgroup/base_idNo_402893_autoscaled.jpg,stim085,chinese characters/Slide85.jpeg,char085,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,0.8132,0,58,58,29,1,cis/conservative - outgroup/base_idNo_270729_autoscaled.jpg,stim030,chinese characters/Slide30.jpeg,char030,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.8865,0,59,59,16,1,cis/conservative - ingroup/base_idNo_630658_autoscaled.jpg,stim017,chinese characters/Slide17.jpeg,char017,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.9664,0,60,60,104,1,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,stim105,chinese characters/Slide105.jpeg,char105,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,0.887,0,61,61,106,1,cis/group-level cis/base_group_conservativeOutgroup_autoscaled.jpg,stim107,chinese characters/Slide107.jpeg,char107,noise_pattern.jpg,conservative,outgroup,group,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,0.8559,0,62,62,6,1,cis/conservative - ingroup/base_idNo_312027_autoscaled.jpg,stim007,chinese characters/Slide7.jpeg,char007,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,1.2812,0,63,63,75,1,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,stim076,chinese characters/Slide76.jpeg,char076,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.8635,0,64,64,101,1,cis/liberal - outgroup/base_idNo_924521_autoscaled.jpg,stim102,chinese characters/Slide102.jpeg,char102,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.5806,0,65,65,60,1,cis/liberal - ingroup/base_idNo_499872_autoscaled.jpg,stim061,chinese characters/Slide61.jpeg,char061,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,1.4351,0,66,66,45,1,cis/conservative - outgroup/base_idNo_882735_autoscaled.jpg,stim046,chinese characters/Slide46.jpeg,char046,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,0.5858,0,67,67,57,1,cis/liberal - ingroup/base_idNo_457349_autoscaled.jpg,stim058,chinese characters/Slide58.jpeg,char058,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,0.8294,0,68,68,73,1,cis/liberal - ingroup/base_idNo_952099_autoscaled.jpg,stim074,chinese characters/Slide74.jpeg,char074,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.8328,0,69,69,37,1,cis/conservative - outgroup/base_idNo_593992_autoscaled.jpg,stim038,chinese characters/Slide38.jpeg,char038,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,1.8409,0,70,70,95,1,cis/liberal - outgroup/base_idNo_809176_autoscaled.jpg,stim096,chinese characters/Slide96.jpeg,char096,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.1348,0,71,71,69,1,cis/liberal - ingroup/base_idNo_820737_autoscaled.jpg,stim070,chinese characters/Slide70.jpeg,char070,noise_pattern.jpg,liberal,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,1.5549,0,72,72,105,1,cis/group-level cis/base_group_conservativeIngroup_autoscaled.jpg,stim106,chinese characters/Slide106.jpeg,char106,noise_pattern.jpg,conservative,ingroup,group,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,1.1745,0,73,73,46,1,cis/conservative - outgroup/base_idNo_899909_autoscaled.jpg,stim047,chinese characters/Slide47.jpeg,char047,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.0175,0,74,74,38,1,cis/conservative - outgroup/base_idNo_612237_autoscaled.jpg,stim039,chinese characters/Slide39.jpeg,char039,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.0331,0,75,75,27,1,cis/conservative - outgroup/base_idNo_184974_autoscaled.jpg,stim028,chinese characters/Slide28.jpeg,char028,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.3203,0,76,76,25,1,cis/conservative - outgroup/base_idNo_120204_autoscaled.jpg,stim026,chinese characters/Slide26.jpeg,char026,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,1.4075,0,77,77,1,1,cis/conservative - ingroup/base_idNo_187033_autoscaled.jpg,stim002,chinese characters/Slide2.jpeg,char002,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.873,0,78,78,85,1,cis/liberal - outgroup/base_idNo_462266_autoscaled.jpg,stim086,chinese characters/Slide86.jpeg,char086,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,1.2299,0,79,79,103,1,cis/liberal - outgroup/base_idNo_977450_autoscaled.jpg,stim104,chinese characters/Slide104.jpeg,char104,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.1342,0,80,80,17,1,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,stim018,chinese characters/Slide18.jpeg,char018,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,1.2798,0,81,81,97,1,cis/liberal - outgroup/base_idNo_845263_autoscaled.jpg,stim098,chinese characters/Slide98.jpeg,char098,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,1.4057,0,82,82,33,1,cis/conservative - outgroup/base_idNo_394668_autoscaled.jpg,stim034,chinese characters/Slide34.jpeg,char034,noise_pattern.jpg,conservative,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,1.2996,0,83,83,7,1,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,stim008,chinese characters/Slide8.jpeg,char008,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,3,0.8484,0,84,84,4,1,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,stim005,chinese characters/Slide5.jpeg,char005,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,1,1.2753,0,85,85,99,1,cis/liberal - outgroup/base_idNo_913688_autoscaled.jpg,stim100,chinese characters/Slide100.jpeg,char100,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,2,0.8837,0,86,86,83,1,cis/liberal - outgroup/base_idNo_383356_autoscaled.jpg,stim084,chinese characters/Slide84.jpeg,char084,noise_pattern.jpg,liberal,outgroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
,,4,1.6684,0,87,87,22,1,cis/conservative - ingroup/base_idNo_851879_autoscaled.jpg,stim023,chinese characters/Slide23.jpeg,char023,noise_pattern.jpg,conservative,ingroup,individual,603032b2b88b07e8aceb10c4,2022-06-14_20h46.23.564,study 2 - amp,2020.2.10,Win32,60
