start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,119.0669,2,2.613,0,0,0,40,1,cis/conservative - outgroup/base_idNo_656110_autoscaled.jpg,stim041,chinese characters/Slide41.jpeg,char041,noise_pattern.jpg,conservative,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,2.4759,0,1,1,24,1,cis/conservative - ingroup/base_idNo_986864_autoscaled.jpg,stim025,chinese characters/Slide25.jpeg,char025,noise_pattern.jpg,conservative,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,1.1022,0,2,2,71,1,cis/liberal - ingroup/base_idNo_887954_autoscaled.jpg,stim072,chinese characters/Slide72.jpeg,char072,noise_pattern.jpg,liberal,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,0.9513,0,3,3,22,1,cis/conservative - ingroup/base_idNo_851879_autoscaled.jpg,stim023,chinese characters/Slide23.jpeg,char023,noise_pattern.jpg,conservative,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,0.8848,0,4,4,79,1,cis/liberal - outgroup/base_idNo_316191_autoscaled.jpg,stim080,chinese characters/Slide80.jpeg,char080,noise_pattern.jpg,liberal,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,3,0.9854,0,5,5,26,1,cis/conservative - outgroup/base_idNo_126568_autoscaled.jpg,stim027,chinese characters/Slide27.jpeg,char027,noise_pattern.jpg,conservative,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,1.0339,0,6,6,14,1,cis/conservative - ingroup/base_idNo_509033_autoscaled.jpg,stim015,chinese characters/Slide15.jpeg,char015,noise_pattern.jpg,conservative,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,3,1.2195,0,7,7,31,1,cis/conservative - outgroup/base_idNo_311058_autoscaled.jpg,stim032,chinese characters/Slide32.jpeg,char032,noise_pattern.jpg,conservative,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,2,1.2346,0,8,8,78,1,cis/liberal - outgroup/base_idNo_222143_autoscaled.jpg,stim079,chinese characters/Slide79.jpeg,char079,noise_pattern.jpg,liberal,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,2,1.1892,0,9,9,53,1,cis/liberal - ingroup/base_idNo_283998_autoscaled.jpg,stim054,chinese characters/Slide54.jpeg,char054,noise_pattern.jpg,liberal,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,1,0.9348,0,10,10,19,1,cis/conservative - ingroup/base_idNo_700600_autoscaled.jpg,stim020,chinese characters/Slide20.jpeg,char020,noise_pattern.jpg,conservative,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,0.8885,0,11,11,95,1,cis/liberal - outgroup/base_idNo_809176_autoscaled.jpg,stim096,chinese characters/Slide96.jpeg,char096,noise_pattern.jpg,liberal,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,2,1.1265,0,12,12,60,1,cis/liberal - ingroup/base_idNo_499872_autoscaled.jpg,stim061,chinese characters/Slide61.jpeg,char061,noise_pattern.jpg,liberal,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,2,0.7947,0,13,13,107,1,cis/group-level cis/base_group_liberalIngroup_autoscaled.jpg,stim108,chinese characters/Slide108.jpeg,char108,noise_pattern.jpg,liberal,ingroup,group,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,1,1.267,0,14,14,30,1,cis/conservative - outgroup/base_idNo_296889_autoscaled.jpg,stim031,chinese characters/Slide31.jpeg,char031,noise_pattern.jpg,conservative,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,2,1.1099,0,15,15,56,1,cis/liberal - ingroup/base_idNo_312500_autoscaled.jpg,stim057,chinese characters/Slide57.jpeg,char057,noise_pattern.jpg,liberal,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,2,0.819,0,16,16,103,1,cis/liberal - outgroup/base_idNo_977450_autoscaled.jpg,stim104,chinese characters/Slide104.jpeg,char104,noise_pattern.jpg,liberal,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,3,1.2577,0,17,17,68,1,cis/liberal - ingroup/base_idNo_806540_autoscaled.jpg,stim069,chinese characters/Slide69.jpeg,char069,noise_pattern.jpg,liberal,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,0.8671,0,18,18,87,1,cis/liberal - outgroup/base_idNo_506265_autoscaled.jpg,stim088,chinese characters/Slide88.jpeg,char088,noise_pattern.jpg,liberal,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,0.7733,0,19,19,75,1,cis/liberal - outgroup/base_idNo_119301_autoscaled.jpg,stim076,chinese characters/Slide76.jpeg,char076,noise_pattern.jpg,liberal,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,0.9678,0,20,20,67,1,cis/liberal - ingroup/base_idNo_662846_autoscaled.jpg,stim068,chinese characters/Slide68.jpeg,char068,noise_pattern.jpg,liberal,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,3,0.8547,0,21,21,29,1,cis/conservative - outgroup/base_idNo_270729_autoscaled.jpg,stim030,chinese characters/Slide30.jpeg,char030,noise_pattern.jpg,conservative,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,1.0534,0,22,22,47,1,cis/conservative - outgroup/base_idNo_901185_autoscaled.jpg,stim048,chinese characters/Slide48.jpeg,char048,noise_pattern.jpg,conservative,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,3,1.1151,0,23,23,54,1,cis/liberal - ingroup/base_idNo_293475_autoscaled.jpg,stim055,chinese characters/Slide55.jpeg,char055,noise_pattern.jpg,liberal,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,2,0.8768,0,24,24,52,1,cis/liberal - ingroup/base_idNo_569ac8_autoscaled.jpg,stim053,chinese characters/Slide53.jpeg,char053,noise_pattern.jpg,liberal,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,3,0.8213,0,25,25,7,1,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,stim008,chinese characters/Slide8.jpeg,char008,noise_pattern.jpg,conservative,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,3,0.7021,0,26,26,72,1,cis/liberal - ingroup/base_idNo_929772_autoscaled.jpg,stim073,chinese characters/Slide73.jpeg,char073,noise_pattern.jpg,liberal,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,0.5655,0,27,27,12,1,cis/conservative - ingroup/base_idNo_495549_autoscaled.jpg,stim013,chinese characters/Slide13.jpeg,char013,noise_pattern.jpg,conservative,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,1.7152,0,28,28,43,1,cis/conservative - outgroup/base_idNo_746324_autoscaled.jpg,stim044,chinese characters/Slide44.jpeg,char044,noise_pattern.jpg,conservative,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,0.6182,0,29,29,42,1,cis/conservative - outgroup/base_idNo_735257_autoscaled.jpg,stim043,chinese characters/Slide43.jpeg,char043,noise_pattern.jpg,conservative,outgroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
,,4,1.3181,0,30,30,4,1,cis/conservative - ingroup/base_idNo_224595_autoscaled.jpg,stim005,chinese characters/Slide5.jpeg,char005,noise_pattern.jpg,conservative,ingroup,individual,56fb36ca34a0d3000b1a5701,2022-06-14_22h36.02.914,study 2 - amp,2020.2.10,Win32,60
