start_task.keys,start_task.rt,charRating.keys,charRating.rt,amp_loop.thisRepN,amp_loop.thisTrialN,amp_loop.thisN,amp_loop.thisIndex,amp_loop.ran,stimPath,stimID,charPath,charID,noiseID,generatorPol,ciGroup,ciLevel,prolificID,date,expName,psychopyVersion,OS,frameRate
space,9.0805,2,3.6767,0,0,0,21,1,cis/conservative - ingroup/base_idNo_791214_autoscaled.jpg,stim022,chinese characters/Slide22.jpeg,char022,noise_pattern.jpg,conservative,ingroup,individual,61099b4c0e17f05142f54a2d,2022-06-14_22h42.46.523,study 2 - amp,2020.2.10,Win32,60
,,2,1.6286,0,1,1,30,1,cis/conservative - outgroup/base_idNo_296889_autoscaled.jpg,stim031,chinese characters/Slide31.jpeg,char031,noise_pattern.jpg,conservative,outgroup,individual,61099b4c0e17f05142f54a2d,2022-06-14_22h42.46.523,study 2 - amp,2020.2.10,Win32,60
,,1,1.0569,0,2,2,42,1,cis/conservative - outgroup/base_idNo_735257_autoscaled.jpg,stim043,chinese characters/Slide43.jpeg,char043,noise_pattern.jpg,conservative,outgroup,individual,61099b4c0e17f05142f54a2d,2022-06-14_22h42.46.523,study 2 - amp,2020.2.10,Win32,60
,,2,4.4389,0,3,3,34,1,cis/conservative - outgroup/base_idNo_426896_autoscaled.jpg,stim035,chinese characters/Slide35.jpeg,char035,noise_pattern.jpg,conservative,outgroup,individual,61099b4c0e17f05142f54a2d,2022-06-14_22h42.46.523,study 2 - amp,2020.2.10,Win32,60
,,2,2.0096,0,4,4,104,1,cis/liberal - outgroup/base_idNo_997890_autoscaled.jpg,stim105,chinese characters/Slide105.jpeg,char105,noise_pattern.jpg,liberal,outgroup,individual,61099b4c0e17f05142f54a2d,2022-06-14_22h42.46.523,study 2 - amp,2020.2.10,Win32,60
,,2,2.3966,0,5,5,92,1,cis/liberal - outgroup/base_idNo_691475_autoscaled.jpg,stim093,chinese characters/Slide93.jpeg,char093,noise_pattern.jpg,liberal,outgroup,individual,61099b4c0e17f05142f54a2d,2022-06-14_22h42.46.523,study 2 - amp,2020.2.10,Win32,60
,,3,1.2588,0,6,6,15,1,cis/conservative - ingroup/base_idNo_626058_autoscaled.jpg,stim016,chinese characters/Slide16.jpeg,char016,noise_pattern.jpg,conservative,ingroup,individual,61099b4c0e17f05142f54a2d,2022-06-14_22h42.46.523,study 2 - amp,2020.2.10,Win32,60
,,2,0.5686,0,7,7,17,1,cis/conservative - ingroup/base_idNo_688723_autoscaled.jpg,stim018,chinese characters/Slide18.jpeg,char018,noise_pattern.jpg,conservative,ingroup,individual,61099b4c0e17f05142f54a2d,2022-06-14_22h42.46.523,study 2 - amp,2020.2.10,Win32,60
,,1,0.8798,0,8,8,22,1,cis/conservative - ingroup/base_idNo_851879_autoscaled.jpg,stim023,chinese characters/Slide23.jpeg,char023,noise_pattern.jpg,conservative,ingroup,individual,61099b4c0e17f05142f54a2d,2022-06-14_22h42.46.523,study 2 - amp,2020.2.10,Win32,60
,,2,1.6704,0,9,9,7,1,cis/conservative - ingroup/base_idNo_384630_autoscaled.jpg,stim008,chinese characters/Slide8.jpeg,char008,noise_pattern.jpg,conservative,ingroup,individual,61099b4c0e17f05142f54a2d,2022-06-14_22h42.46.523,study 2 - amp,2020.2.10,Win32,60
